iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T23:13:58.548655+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2881657,893,504,2046,3458,2,3,1622970,9,121,129,46,43,1762,1494,1208,194,673,1605,16383,1795,1704,1746370,808,2087,2247,559086,11955,8,382548,1496,114524,390,2881558006,2881657869,0,2881657943,2881658457,3775351552,17865259,-60,-31,1045,0.368,1679.0,0.3547251209535758,0.08809903312421552,0.368,26.37,79.5,,,,,,
2026-07-30T23:13:58.638644+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2881757,899,482,2052,3394,2,3,1623006,9,121,129,54,42,1762,1494,1230,194,673,1600,16383,1795,1693,1746376,800,2082,2250,559132,11951,8,382541,1496,114525,390,2881658890,2881757958,0,2881758032,2881758547,3813223600,17853301,-120,-20,1045,0.368,1679.0,0.3609792942013219,0.0809282002342897,0.368,26.53,79.7,,,,,,
2026-07-30T23:13:58.733349+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2881858,890,447,2063,3320,2,3,1623042,9,121,116,39,31,1767,1494,1249,220,788,1609,16383,1797,1758,1778735,808,2150,2437,560653,11955,8,382542,1496,114526,390,2881758981,2881858915,0,2881858925,2881859440,3916025635,17865259,-173,-16,1052,0.387,1679.0,0.6713436002509408,0.19308305520702618,0.387,26.25,79.2,,,,,,
2026-07-30T23:13:58.827149+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2881958,890,482,2040,3394,2,3,1623078,9,121,116,27,38,1771,1494,1230,220,788,1623,16383,1802,1764,1763814,800,2055,2271,561893,11954,8,382542,1496,114527,390,2881859877,2881958984,0,2881958998,2881959513,3889058452,17862268,-137,-9,1045,0.4021,1679.0,0.39503561636272355,0.03506028693324348,0.4021,25.82,78.5,,,,,,
2026-07-30T23:13:58.920978+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2882059,892,426,2119,3312,3,3,1623115,9,121,112,54,38,1768,1494,1209,259,914,1614,16383,1789,1740,1763460,808,2133,2245,560885,11955,8,382543,1496,114528,390,2881959946,2882059866,0,2882059940,2882060455,3849011640,17865257,-117,17,1042,0.3908,1679.0,0.3513922948557089,0.1647540333751567,0.3908,26.1,79.0,,,,,,
2026-07-30T23:13:59.015090+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2882159,1052,298,2052,2760,6,3,1623155,9,121,73,23,10,1749,1494,1195,281,1069,1606,16383,1751,1680,1696554,800,2031,2187,554906,11955,8,382544,1496,114529,390,2882060888,2882159934,0,2882160008,2882160523,3598676012,17865257,-125,-20,1053,0.3187,1679.0,0.25474033801756546,-0.0052200976160605705,0.3187,26.34,79.4,,,,,,
2026-07-30T23:13:59.108113+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2882259,931,309,2162,2992,2,3,1623192,9,121,80,56,5,1726,1495,1206,281,1069,1602,16383,1711,1664,1664643,800,1935,2255,547836,11957,8,382549,1496,114530,390,2882160958,2882260012,0,2882260086,2882260601,3464108947,17871235,-84,1,1048,0.2314,1679.0,0.36742787948482025,-0.1657351011959527,0.2314,26.46,79.6,,,,,,
2026-07-30T23:13:59.250623+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2882359,932,260,2333,3032,3,3,1623229,9,121,74,15,6,1726,1494,1208,227,838,1620,16383,1735,1709,1710331,800,2057,2283,547769,11955,8,382549,1496,114531,390,2882261031,2882360093,0,2882360167,2882360682,3656647153,17865255,-83,33,1033,0.2314,1679.0,0.4147159907151816,0.03810664165621036,0.2314,25.91,78.6,,,,,,
2026-07-30T23:13:59.345345+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2882460,911,405,2235,3346,1,3,1623266,9,121,98,72,0,1733,1494,1234,204,746,1624,16383,1759,1735,1747671,808,2076,2195,549794,11954,8,382548,1496,114532,390,2882361111,2882460768,0,2882460783,2882461298,3780250711,17862268,-48,12,1047,0.2579,1679.0,0.26837763008198046,0.07005788840555427,0.2579,25.79,78.4,,,,,,
2026-07-30T23:13:59.440667+00:00,S052,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2882560,922,670,1931,3747,1,3,1623302,9,121,173,190,15,1741,1494,1230,204,746,1635,16383,1782,1738,1744046,800,2138,2229,552532,11952,8,382543,1496,114533,390,2882461726,2882560828,0,2882560838,2882561353,3802330650,17856292,-77,-3,1046,0.2883,1679.0,0.3256620240963852,0.17398037349397555,0.2883,25.46,77.8,,,,,,
