iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T23:40:19.705237+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,592485,2032,297,1049,1415,2,0,134961,9,126,77,13,3,1765,1495,1243,316,1070,1562,16383,1784,1762,1758075,800,2159,2234,560097,11957,8,382590,1496,5914,909,592386394,592485539,0,592485554,592486069,3863636615,17871233,-12,64,995,0.2921,1702.0,0.3324390588776449,0.20747898528058828,0.2921,27.7,81.9,,,,,,
2026-07-30T23:40:19.852281+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,592585,2142,303,987,1341,2,0,135045,9,126,77,6,2,1768,1494,1248,299,927,1561,16383,1785,1762,1758978,800,2091,2367,561020,11950,8,382579,1496,5915,909,592486492,592585592,0,592585601,592586115,3867653968,17850316,-28,64,1040,0.3035,1702.0,0.5563450632635982,0.09622262242677815,0.3035,27.73,81.9,,,,,,
2026-07-30T23:40:19.949277+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,592685,2143,305,987,1343,1,0,135131,9,126,78,8,3,1768,1495,1217,284,863,1560,16383,1777,1759,1753161,800,2015,2223,561146,11957,8,382581,1496,5916,909,592586532,592685649,0,592685659,592686173,3842094055,17871233,-6,-26,1085,0.3035,1702.0,0.3141115814167432,-0.032444356025759014,0.3035,27.76,82.0,,,,,,
2026-07-30T23:40:20.039154+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,592785,2110,335,988,1385,1,0,135215,9,126,77,11,3,1771,1495,1220,284,863,1561,16383,1789,1764,1761561,800,2131,2250,561985,11956,8,382581,1496,5917,909,592686589,592785683,0,592785697,592786212,3879008809,17868244,-24,6,1039,0.3149,1702.0,0.35941075777852083,0.1611241910337906,0.3149,27.73,81.9,,,,,,
2026-07-30T23:40:20.133834+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,592885,2119,314,985,1356,5,0,135300,9,126,76,8,1,1772,1494,1227,269,831,1562,16383,1789,1767,1777655,808,2045,2245,562472,11955,8,382580,1496,5918,909,592786629,592886373,0,592886447,592886965,3911087695,17865257,-26,-6,1072,0.3187,1702.0,0.3513922948557089,0.018109685069008563,0.3187,27.7,81.9,,,,,,
2026-07-30T23:40:20.226357+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,592985,2072,300,1013,1375,1,0,135383,9,126,76,4,1,1776,1495,1227,269,831,1559,16383,1795,1772,1768090,800,2179,2425,563611,11957,8,382582,1496,5919,909,592887381,592986479,0,592986553,592987068,3907851130,17871233,0,48,1042,0.3338,1702.0,0.6506707129714808,0.24080167157313692,0.3338,27.79,82.0,,,,,,
2026-07-30T23:40:20.319287+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,593086,2126,302,995,1351,3,0,135466,9,126,77,3,3,1780,1495,1232,252,777,1558,16383,1796,1777,1772393,800,2163,2254,564788,11959,8,382588,1496,5920,909,592987486,593086542,0,593086616,593087130,3926857069,17877211,-1,21,1043,0.349,1702.0,0.36513368818463077,0.2135408218914625,0.349,27.82,82.1,,,,,,
2026-07-30T23:40:20.412467+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,593186,2148,309,974,1334,1,0,135551,9,126,77,7,1,1782,1495,1234,229,662,1565,16383,1798,1774,1770435,800,2179,2479,565387,11956,8,382588,1496,5921,909,593087546,593186616,0,593186690,593187205,3918284405,17868246,-19,31,1048,0.3566,1702.0,0.7409874282368687,0.24110532719973232,0.3566,27.6,81.7,,,,,,
2026-07-30T23:40:20.553434+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,593286,2167,304,980,1331,6,0,135638,9,126,78,9,3,1781,1494,1230,229,662,1562,16383,1788,1774,1764683,800,2161,2246,565241,11955,8,382587,1496,5922,909,593187622,593286708,0,593286786,593287302,3892733181,17865257,8,68,1016,0.3528,1702.0,0.35305870790464233,0.21141359874529497,0.3528,27.7,81.9,,,,,,
2026-07-30T23:40:20.646716+00:00,S058,mounted,true,rotor_drag,mild,2100,rotor_drag-mild_horizontal_no_load_2100rpm,593386,2108,299,998,1353,2,0,135723,9,126,76,6,2,1781,1495,1251,221,638,1551,16383,1791,1774,1784451,808,2164,2247,565325,11958,8,382591,1496,5923,909,593287717,593387520,0,593387534,593388049,3941027297,17874222,28,36,1042,0.3528,1702.0,0.3537857255393875,0.21550814199698953,0.3528,28.04,82.5,,,,,,
