iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T19:12:35.759465+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4094585,1106,262,1945,2538,1,0,577384,9,191,73,0,2,1658,1494,1227,62,132,1654,16383,1662,1652,1643581,800,1979,2089,526231,11955,8,382585,1496,40887,476,4094486312,4094585533,0,4094585543,4094586057,3376757825,17865255,0.0796,1651.0,0.09143185922208241,-0.09187357616060243,0.0796,24.88,76.8,,,,,,
2026-07-30T19:12:35.854035+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4094685,1105,261,1944,2535,6,0,577429,9,191,72,3,2,1658,1495,1235,61,131,1655,16383,1662,1650,1643193,800,1965,2235,526177,11957,8,382587,1496,40888,476,4094586462,4094685568,0,4094685582,4094686097,3375199371,17871233,0.0796,1651.0,0.33410519319227205,-0.11575107175712995,0.0796,24.85,76.7,,,,,,
2026-07-30T19:12:35.981079+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4094785,1094,260,1966,2562,3,0,577473,9,191,72,2,2,1658,1494,1250,64,131,1655,16383,1661,1651,1643266,800,2007,2081,526161,11955,8,382586,1496,40889,476,4094686504,4094785578,0,4094785746,4094786261,3375461970,17865257,0.0796,1651.0,0.07810055483061484,-0.045214010790464165,0.0796,24.85,76.7,,,,,,
2026-07-30T19:12:36.076228+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4094885,1091,261,1972,2571,1,0,577516,9,191,72,1,2,1658,1494,1193,64,131,1654,16383,1662,1653,1643702,800,2001,2111,526150,11955,8,382585,1496,40890,476,4094786668,4094885722,0,4094885731,4094886246,3377257028,17865257,0.0796,1651.0,0.12809294629861956,-0.05521248908406573,0.0796,24.88,76.8,,,,,,
2026-07-30T19:12:36.170267+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4094985,1093,261,1973,2571,4,0,577560,9,191,73,1,3,1658,1495,1225,64,136,1656,16383,1662,1654,1660373,808,1965,2179,526142,11958,8,382589,1496,40891,476,4094886657,4094986373,0,4094986447,4094986961,3412005191,17874222,0.0796,1651.0,0.24049806673356722,-0.11602485950827912,0.0796,24.82,76.7,,,,,,
2026-07-30T19:12:36.263050+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095085,1104,261,1950,2541,3,0,577605,9,191,72,0,3,1658,1495,1206,61,138,1656,16383,1661,1652,1643481,800,2011,2081,526094,11959,8,382595,1496,40892,476,4094987368,4095086472,0,4095086551,4095087066,3376338679,17877211,0.0796,1651.0,0.07694065666025596,-0.03966924048833542,0.0796,24.82,76.7,,,,,,
2026-07-30T19:12:36.357090+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095186,1107,260,1947,2534,5,0,577649,9,191,73,1,2,1658,1495,1195,61,138,1655,16383,1663,1650,1643513,800,2027,2118,526099,11957,8,382596,1496,40893,476,4095087471,4095186541,0,4095186615,4095187130,3376474141,17871233,0.0796,1651.0,0.13916747838086474,-0.012450744250230628,0.0796,24.85,76.7,,,,,,
2026-07-30T19:12:36.498503+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095286,1091,261,1968,2567,6,0,577693,9,191,72,2,2,1658,1495,1216,62,132,1658,16383,1662,1650,1643423,800,2001,2082,526103,11957,8,382597,1496,40894,476,4095187537,4095286604,0,4095286683,4095287198,3376106345,17871233,0.0796,1651.0,0.0791866430542778,-0.05577023643054302,0.0796,24.76,76.6,,,,,,
2026-07-30T19:12:36.592501+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095386,1084,261,1982,2584,2,0,577736,9,191,72,1,2,1658,1495,1196,62,132,1656,16383,1661,1654,1643362,800,2018,2087,526090,11957,8,382598,1496,40895,476,4095287605,4095386678,0,4095386752,4095387267,3375847682,17871233,0.0796,1651.0,0.08751731462741441,-0.02744595308187714,0.0796,24.82,76.7,,,,,,
2026-07-30T19:12:36.686618+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095486,1082,261,1990,2593,1,0,577780,9,191,72,0,2,1658,1495,1235,62,128,1657,16383,1662,1654,1660284,808,2023,2231,526088,11956,8,382598,1496,40896,476,4095387678,4095487390,0,4095487399,4095487914,3411671480,17868244,0.0796,1651.0,0.3277515580461694,-0.01883336533957891,0.0796,24.79,76.6,,,,,,
2026-07-30T19:12:36.781030+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095586,1087,262,1985,2588,5,0,577823,9,191,73,1,2,1658,1494,1220,62,125,1659,16383,1663,1650,1643232,800,2013,2155,526074,11954,8,382594,1496,40897,476,4095488319,4095587431,0,4095587440,4095587955,3375331486,17862268,0.0796,1651.0,0.20171553203948456,-0.034934916011377215,0.0796,24.73,76.5,,,,,,
2026-07-30T19:12:36.875984+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095686,1090,261,1975,2574,6,0,577867,9,191,73,1,2,1658,1495,1230,62,125,1661,16383,1662,1652,1643892,800,2026,2263,526092,11957,8,382595,1496,40898,476,4095588362,4095687466,0,4095687476,4095687991,3378075318,17871233,0.0796,1651.0,0.38075695400184006,-0.014116878564857771,0.0796,24.67,76.4,,,,,,
2026-07-30T19:12:36.970296+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095786,1110,263,1953,2546,3,0,577911,9,191,74,4,3,1658,1495,1216,63,134,1664,16383,1663,1650,1643413,800,2021,2081,526114,11956,8,382595,1496,40899,476,4095688398,4095787512,0,4095787521,4095788036,3376064137,17868244,0.0796,1651.0,0.07781050752760077,-0.022165912679826594,0.0796,24.58,76.2,,,,,,
2026-07-30T19:12:37.064260+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095887,1130,262,1907,2487,4,0,577956,9,191,73,1,3,1658,1495,1209,62,121,1661,16383,1663,1653,1643634,800,2026,2211,526102,11956,8,382595,1496,40900,476,4095788447,4095887704,0,4095887714,4095888228,3376990488,17868244,0.0796,1651.0,0.29442608464369346,-0.01383454432920761,0.0796,24.67,76.4,,,,,,
2026-07-30T19:12:37.159072+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4095987,1130,260,1894,2471,1,0,578002,9,191,72,7,1,1658,1495,1230,62,121,1659,16383,1663,1651,1644109,800,2025,2081,526145,11958,8,382598,1496,40901,476,4095888635,4095987743,0,4095987757,4095988272,3378915945,17874222,0.0796,1651.0,0.0772305584545907,-0.01606516056196705,0.0796,24.73,76.5,,,,,,
2026-07-30T19:12:37.299199+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4096087,1098,262,1936,2534,4,0,578046,9,191,72,10,0,1658,1495,1217,62,118,1663,16383,1661,1648,1659882,808,2015,2229,526112,11960,8,382605,1496,40902,476,4095988679,4096088351,0,4096088430,4096088945,3409998802,17880200,0.0796,1651.0,0.3231768287625414,-0.033286478260869945,0.0796,24.61,76.3,,,,,,
2026-07-30T19:12:37.394647+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4096187,1068,261,2010,2621,4,0,578088,9,191,72,2,2,1658,1494,1246,62,118,1659,16383,1662,1651,1643263,800,2017,2115,526063,11953,8,382599,1496,40903,476,4096089351,4096188510,0,4096188584,4096189099,3375445155,17859281,0.0796,1651.0,0.13534831883209186,-0.027987485066510942,0.0796,24.73,76.5,,,,,,
2026-07-30T19:12:37.488453+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4096288,1089,281,1979,2624,2,0,578132,9,191,76,16,6,1658,1494,1218,61,124,1654,16383,1661,1651,1643342,800,1865,2081,526082,11955,8,382597,1496,40904,476,4096189507,4096288573,0,4096288647,4096289162,3375799322,17865259,0.0796,1651.0,0.07810055483061484,-0.28184466373902195,0.0796,24.88,76.8,,,,,,
2026-07-30T19:12:37.586527+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4096388,1169,261,1860,2420,6,0,578179,9,191,73,5,4,1658,1494,1238,62,121,1657,16383,1663,1653,1644240,800,2027,2081,526154,11954,8,382593,1496,40905,476,4096289574,4096388652,0,4096388726,4096389241,3379452628,17862268,0.0796,1651.0,0.07839065066086626,-0.011603181696503206,0.0796,24.79,76.6,,,,,,
2026-07-30T19:12:37.677469+00:00,S013,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,4096488,1190,264,1809,2364,4,0,578226,9,191,73,1,3,1658,1495,1220,62,121,1652,16383,1664,1653,1644447,800,2021,2271,526209,11958,8,382596,1496,40906,476,4096389648,4096488712,0,4096488786,4096489301,3380363161,17874222,0.0796,1651.0,0.3937696051179125,-0.022729140491721367,0.0796,24.94,76.9,,,,,,
