iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T23:11:53.347795+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2756845,947,279,2253,2991,1,3,1591812,9,90,76,23,9,1705,1494,1211,82,222,1611,16383,1716,1701,1710595,808,1903,2265,540969,11954,8,382546,1496,113278,390,2756745985,2756845783,0,2756845857,2756846372,3621604831,17862270,-60,-12,1048,0.0492,1706.0,0.38503630165634917,-0.21825568562824182,0.0492,26.19,79.1,,,,,,
2026-07-30T23:11:53.437489+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2756945,946,254,2280,2953,4,3,1591850,9,90,72,9,2,1705,1494,1206,82,222,1612,16383,1711,1701,1692143,800,2085,2138,541182,11955,8,382546,1496,113279,390,2756846800,2756945868,0,2756945942,2756946457,3579218493,17865257,-60,0,1052,0.0492,1706.0,0.17308609861982438,0.08476620702634818,0.0492,26.16,79.1,,,,,,
2026-07-30T23:11:53.531526+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757045,928,273,2332,3067,6,3,1591887,9,90,73,15,1,1707,1494,1217,80,226,1617,16383,1714,1705,1693994,800,2023,2143,541522,11952,8,382541,1496,113280,390,2756946884,2757045940,0,2757046014,2757046529,3587066160,17856290,-66,11,1052,0.0568,1706.0,0.18231453012048204,-0.017705228915663174,0.0568,26.01,78.8,,,,,,
2026-07-30T23:11:53.625827+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757145,912,266,2346,3077,6,3,1591923,9,90,72,7,1,1708,1494,1242,71,191,1617,16383,1714,1706,1695124,800,2053,2143,541892,11954,8,382541,1496,113281,390,2757046957,2757146033,0,2757146107,2757146621,3591847038,17862270,-47,13,1064,0.0606,1706.0,0.1817169026267358,0.031727182031118684,0.0606,26.01,78.8,,,,,,
2026-07-30T23:11:53.720119+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757245,918,270,2312,3047,2,3,1591960,9,90,74,20,5,1708,1494,1211,71,191,1621,16383,1712,1706,1694656,800,2093,2211,542047,11953,8,382539,1496,113282,390,2757147047,2757246109,0,2757246183,2757246698,3589867436,17859279,-44,29,1062,0.0606,1706.0,0.2953507389776626,0.09868109754873267,0.0606,25.88,78.6,,,,,,
2026-07-30T23:11:53.812453+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757346,913,255,2363,3063,3,3,1591997,9,90,72,6,1,1709,1495,1235,71,194,1623,16383,1713,1705,1711217,808,2077,2167,542137,11958,8,382546,1496,113283,390,2757247126,2757346772,0,2757346782,2757347297,3624133841,17874222,-57,47,1045,0.0644,1706.0,0.22050612694430471,0.07056657852483683,0.0644,25.82,78.5,,,,,,
2026-07-30T23:11:53.905985+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757446,914,256,2361,3061,1,3,1592034,9,90,72,0,0,1710,1494,1231,68,179,1627,16383,1715,1708,1697072,800,2093,2313,542468,11955,8,382546,1496,113284,390,2757347723,2757446834,0,2757446849,2757447364,3600149420,17865257,-44,41,1048,0.0682,1706.0,0.4647083821831868,0.09809751141781664,0.0682,25.7,78.3,,,,,,
2026-07-30T23:11:54.045329+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757546,897,270,2425,3179,1,3,1592070,9,90,73,20,2,1710,1494,1239,68,179,1626,16383,1716,1706,1697120,800,2087,2156,542721,11954,8,382545,1496,113285,390,2757447786,2757546865,0,2757546879,2757547395,3600306758,17862268,-49,42,1044,0.0682,1706.0,0.20338208449054695,0.08838996536724109,0.0682,25.73,78.3,,,,,,
2026-07-30T23:11:54.139979+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757646,888,255,2407,3125,3,3,1592105,9,90,73,13,4,1711,1494,1227,64,161,1635,16383,1716,1707,1697337,800,2091,2145,542893,11953,8,382542,1496,113286,390,2757547822,2757646929,0,2757646939,2757647454,3601225801,17859281,-44,37,1041,0.072,1706.0,0.18534907512758325,0.09534771379569973,0.072,25.46,77.8,,,,,,
2026-07-30T23:11:54.234198+00:00,S051,mounted,true,rotor_drag,mild,900,rotor_drag-mild_horizontal_no_load_0900rpm,2757746,883,257,2443,3171,3,3,1592141,9,90,73,6,2,1711,1494,1251,64,161,1632,16383,1716,1708,1696928,800,2049,2151,542997,11955,8,382543,1496,113287,390,2757647881,2757746955,0,2757746969,2757747484,3599497892,17865257,-41,43,1041,0.072,1706.0,0.19474946825595918,0.02477533726474279,0.072,25.55,78.0,,,,,,
