iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T13:11:06.377548+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,518407,2300,302,919,1248,4,0,349389,9,0,,,,,,,,,,
2026-06-20T13:11:06.517717+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,518507,2299,308,916,1251,2,0,349481,9,0,,,,,,,,,,
2026-06-20T13:11:06.611827+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,518607,2300,303,919,1249,1,0,349573,9,0,,,,,,,,,,
2026-06-20T13:11:06.706046+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,518707,2300,305,919,1251,4,0,349665,9,0,,,,,,,,,,
2026-06-20T13:11:06.797482+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,518807,2299,304,920,1251,2,0,349757,9,0,,,,,,,,,,
2026-06-20T13:11:06.892006+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,518907,2300,308,917,1252,1,0,349849,9,0,,,,,,,,,,
2026-06-20T13:11:06.987240+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,519007,2298,306,914,1247,4,0,349941,9,0,,,,,,,,,,
2026-06-20T13:11:07.081452+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,519107,2300,312,911,1250,2,0,350033,9,0,,,,,,,,,,
2026-06-20T13:11:07.176656+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,519207,2301,314,910,1252,1,0,350125,9,0,,,,,,,,,,
2026-06-20T13:11:07.285431+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,519307,2297,308,912,1248,4,0,350217,9,0,,,,,,,,,,
2026-06-20T13:11:07.380367+00:00,S006,commissioning_unmounted,false,healthy,none,2310,healthy_horizontal_no_load_2310rpm,519407,2297,308,911,1247,2,0,350309,9,0,,,,,,,,,,
