iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T13:04:52.494074+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143301,1596,283,1336,1780,1,0,63577,9,0,,,,,,,,,,
2026-06-20T13:04:52.585613+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143401,1596,286,1334,1782,2,0,63641,9,0,,,,,,,,,,
2026-06-20T13:04:52.725800+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143501,1596,277,1339,1773,4,0,63705,9,0,,,,,,,,,,
2026-06-20T13:04:52.820386+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143601,1595,279,1339,1777,3,0,63768,9,0,,,,,,,,,,
2026-06-20T13:04:52.914432+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143701,1595,282,1338,1781,6,0,63832,9,0,,,,,,,,,,
2026-06-20T13:04:53.005856+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143801,1596,286,1332,1781,5,0,63896,9,0,,,,,,,,,,
2026-06-20T13:04:53.100666+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,143901,1597,283,1334,1778,3,0,63960,9,0,,,,,,,,,,
2026-06-20T13:04:53.194289+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144001,1597,283,1334,1777,6,0,64024,9,0,,,,,,,,,,
2026-06-20T13:04:53.287752+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144101,1596,283,1336,1780,5,0,64088,9,0,,,,,,,,,,
2026-06-20T13:04:53.382223+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144201,1596,279,1344,1782,3,0,64152,9,0,,,,,,,,,,
2026-06-20T13:04:53.522152+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144301,1597,287,1332,1782,4,0,64215,9,0,,,,,,,,,,
2026-06-20T13:04:53.630302+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144401,1596,280,1344,1783,1,0,64279,9,0,,,,,,,,,,
2026-06-20T13:04:53.723176+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144501,1596,282,1339,1781,2,0,64343,9,0,,,,,,,,,,
2026-06-20T13:04:53.816199+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144601,1597,282,1334,1776,4,0,64407,9,0,,,,,,,,,,
2026-06-20T13:04:53.908579+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144701,1597,284,1334,1779,1,0,64471,9,0,,,,,,,,,,
2026-06-20T13:04:54.002162+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144801,1595,283,1339,1783,2,0,64535,9,0,,,,,,,,,,
2026-06-20T13:04:54.095603+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,144901,1595,284,1334,1780,4,0,64599,9,0,,,,,,,,,,
2026-06-20T13:04:54.189195+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,145001,1595,281,1339,1780,1,0,64663,9,0,,,,,,,,,,
2026-06-20T13:04:54.283530+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,145101,1596,281,1342,1783,6,0,64726,9,0,,,,,,,,,,
2026-06-20T13:04:54.377185+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,145201,1596,286,1333,1782,5,0,64790,9,0,,,,,,,,,,
2026-06-20T13:04:54.517619+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,145301,1595,282,1338,1780,3,0,64854,9,0,,,,,,,,,,
2026-06-20T13:04:54.610491+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,145401,1599,281,1337,1777,6,0,64918,9,0,,,,,,,,,,
2026-06-20T13:04:54.703671+00:00,S002,commissioning_unmounted,false,healthy,none,1600,healthy_horizontal_no_load_1600rpm,145501,1595,285,1336,1783,5,0,64982,9,0,,,,,,,,,,
