iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T19:03:30.165018+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550243,693,260,3132,4070,4,0,404232,9,167,73,6,3,1656,1494,1213,66,126,1673,16383,1660,1645,1641745,800,1949,2085,525593,11955,8,382557,1496,35452,303,3550144525,3550243634,0,3550243643,3550244158,3369223451,17865257,0.072,1651.0,0.08476620702634818,-0.1418659676286076,0.072,24.3,75.7,,,,,,
2026-07-30T19:03:30.258695+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550343,695,243,3109,3984,1,0,404260,9,167,72,12,1,1656,1495,1230,66,126,1670,16383,1660,1648,1641192,800,1983,2079,525539,11959,8,382565,1496,35453,303,3550244564,3550343669,0,3550343679,3550344194,3366945922,17877211,0.072,1651.0,0.0736089453131532,-0.08631319934777215,0.072,24.39,75.9,,,,,,
2026-07-30T19:03:30.352331+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550443,695,246,3107,3993,2,0,404288,9,167,72,9,3,1656,1495,1221,68,129,1671,16383,1659,1651,1641690,800,1919,2073,525582,11958,8,382570,1496,35454,303,3550344601,3550443759,0,3550443769,3550444284,3368996600,17874222,0.072,1651.0,0.06390259859508252,-0.1926606287004522,0.072,24.36,75.9,,,,,,
2026-07-30T19:03:30.432353+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550543,679,249,3193,4111,5,0,404315,9,167,72,9,3,1656,1494,1246,68,129,1674,16383,1663,1648,1658185,808,1906,2185,525584,11955,8,382570,1496,35455,303,3550444690,3550544370,0,3550544444,3550544959,3403028955,17865257,0.072,1651.0,0.25140751191969857,-0.213521728732748,0.072,24.27,75.7,,,,,,
2026-07-30T19:03:30.539028+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550643,681,247,3162,4072,3,0,404343,9,167,72,13,1,1656,1494,1235,66,134,1671,16383,1661,1651,1642106,800,1917,2083,525615,11955,8,382570,1496,35456,303,3550545365,3550644420,0,3550644499,3550645014,3370705046,17865259,0.072,1651.0,0.08143338092848174,-0.1951911851944792,0.072,24.36,75.9,,,,,,
2026-07-30T19:03:30.632091+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550743,682,254,3162,4094,6,0,404371,9,167,72,13,0,1656,1494,1240,65,132,1666,16383,1660,1648,1641579,800,1935,2207,525589,11955,8,382570,1496,35457,303,3550645421,3550744477,0,3550744551,3550745066,3368564213,17865255,0.072,1651.0,0.28806859899623527,-0.16519575031367673,0.072,24.52,76.1,,,,,,
2026-07-30T19:03:30.726152+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550844,722,251,2986,3858,4,0,404400,9,167,72,11,2,1656,1494,1192,65,132,1665,16383,1662,1647,1641662,800,1873,2081,525595,11954,8,382568,1496,35458,303,3550745472,3550844530,0,3550844604,3550845119,3368914546,17862268,0.072,1651.0,0.07839065066086626,-0.2682522591601142,0.072,24.55,76.2,,,,,,
2026-07-30T19:03:30.866614+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3550944,723,245,2990,3839,5,0,404429,9,167,72,12,2,1656,1495,1229,61,121,1676,16383,1661,1651,1642006,800,2023,2083,525620,11956,8,382569,1496,35459,303,3550845527,3550944625,0,3550944699,3550945214,3370284366,17868248,0.072,1651.0,0.08114305486784845,-0.01883336533957891,0.072,24.21,75.6,,,,,,
2026-07-30T19:03:30.960056+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3551044,710,254,3021,3917,3,0,404457,9,167,73,16,3,1656,1494,1248,65,129,1673,16383,1660,1650,1641969,800,2021,2134,525600,11954,8,382567,1496,35460,303,3550945621,3551044675,0,3551044749,3551045264,3370138297,17862268,0.072,1651.0,0.1667179305671742,-0.021602496402878035,0.072,24.3,75.7,,,,,,
2026-07-30T19:03:31.054401+00:00,S009,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3551144,708,254,3032,3931,2,0,404486,9,167,72,13,2,1656,1495,1233,65,129,1674,16383,1661,1651,1657736,808,1926,2077,525559,11956,8,382568,1496,35461,303,3551045675,3551145342,0,3551145351,3551145866,3401171212,17868244,0.072,1651.0,0.07114541284710585,-0.18046191134158596,0.072,24.27,75.7,,,,,,
