iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T13:17:03.284135+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,14900,499,260,4344,5649,5,0,2929,9,0,,,,,,,,,,
2026-06-20T13:17:03.378953+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15000,499,260,4344,5649,6,0,2949,9,0,,,,,,,,,,
2026-06-20T13:17:03.518933+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15100,499,248,4355,5596,3,0,2969,9,0,,,,,,,,,,
2026-06-20T13:17:03.614001+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15200,501,247,4342,5578,5,0,2989,9,0,,,,,,,,,,
2026-06-20T13:17:03.708080+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15300,499,257,4348,5635,6,0,3009,9,0,,,,,,,,,,
2026-06-20T13:17:03.800247+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15400,500,250,4326,5576,3,0,3029,9,0,,,,,,,,,,
2026-06-20T13:17:03.893656+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15500,500,259,4322,5619,5,0,3049,9,0,,,,,,,,,,
2026-06-20T13:17:03.975372+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15600,500,259,4322,5619,6,0,3069,9,0,,,,,,,,,,
2026-06-20T13:17:04.080682+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15700,499,259,4327,5623,3,0,3089,9,0,,,,,,,,,,
2026-06-20T13:17:04.173967+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15800,500,252,4329,5588,5,0,3109,9,0,,,,,,,,,,
2026-06-20T13:17:04.312158+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,15900,499,257,4328,5617,6,0,3129,9,0,,,,,,,,,,
2026-06-20T13:17:04.407188+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16000,500,253,4350,5617,3,0,3149,9,0,,,,,,,,,,
2026-06-20T13:17:04.501388+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16100,499,255,4325,5605,5,0,3169,9,0,,,,,,,,,,
2026-06-20T13:17:04.594254+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16200,499,255,4325,5605,6,0,3189,9,0,,,,,,,,,,
2026-06-20T13:17:04.687974+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16300,499,254,4332,5606,3,0,3209,9,0,,,,,,,,,,
2026-06-20T13:17:04.783028+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16400,500,252,4348,5607,5,0,3229,9,0,,,,,,,,,,
2026-06-20T13:17:04.877802+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16500,499,258,4334,5628,6,0,3249,9,0,,,,,,,,,,
2026-06-20T13:17:04.971714+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16600,500,252,4323,5587,3,0,3269,9,0,,,,,,,,,,
2026-06-20T13:17:05.100720+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16700,500,255,4328,5604,4,0,3290,9,0,,,,,,,,,,
2026-06-20T13:17:05.194148+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16800,500,255,4328,5604,6,0,3309,9,0,,,,,,,,,,
2026-06-20T13:17:05.296144+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,16900,499,258,4326,5622,3,0,3329,9,0,,,,,,,,,,
2026-06-20T13:17:05.389746+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17000,500,248,4346,5588,5,0,3349,9,0,,,,,,,,,,
2026-06-20T13:17:05.484598+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17100,500,260,4310,5609,6,0,3369,9,0,,,,,,,,,,
2026-06-20T13:17:05.578635+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17200,499,258,4348,5639,3,0,3389,9,0,,,,,,,,,,
2026-06-20T13:17:05.673655+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17300,500,251,4329,5585,4,0,3410,9,0,,,,,,,,,,
2026-06-20T13:17:05.769812+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17400,500,251,4329,5585,6,0,3429,9,0,,,,,,,,,,
2026-06-20T13:17:05.910976+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17500,499,259,4319,5617,3,0,3449,9,0,,,,,,,,,,
2026-06-20T13:17:06.004789+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17600,500,255,4342,5615,4,0,3470,9,0,,,,,,,,,,
2026-06-20T13:17:06.098203+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17700,499,255,4333,5609,6,0,3489,9,0,,,,,,,,,,
2026-06-20T13:17:06.178064+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17800,500,253,4338,5606,3,0,3509,9,0,,,,,,,,,,
2026-06-20T13:17:06.271859+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,17900,500,254,4351,5620,4,0,3530,9,0,,,,,,,,,,
2026-06-20T13:17:06.366687+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18000,500,254,4351,5620,6,0,3549,9,0,,,,,,,,,,
2026-06-20T13:17:06.508239+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18100,499,262,4314,5629,1,0,3570,9,0,,,,,,,,,,
2026-06-20T13:17:06.602044+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18200,500,257,4325,5613,4,0,3590,9,0,,,,,,,,,,
2026-06-20T13:17:06.696593+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18300,500,256,4311,5591,6,0,3609,9,0,,,,,,,,,,
2026-06-20T13:17:06.791202+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18400,499,261,4320,5630,3,0,3629,9,0,,,,,,,,,,
2026-06-20T13:17:06.881084+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18500,500,247,4355,5591,4,0,3650,9,0,,,,,,,,,,
2026-06-20T13:17:06.974322+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18600,500,247,4355,5591,2,0,3670,9,0,,,,,,,,,,
2026-06-20T13:17:07.072975+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18700,500,257,4317,5604,1,0,3690,9,0,,,,,,,,,,
2026-06-20T13:17:07.168352+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18800,499,256,4352,5637,4,0,3710,9,0,,,,,,,,,,
2026-06-20T13:17:07.303216+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,18900,500,249,4341,5589,2,0,3730,9,0,,,,,,,,,,
2026-06-20T13:17:07.403034+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19000,500,257,4327,5612,3,0,3749,9,0,,,,,,,,,,
2026-06-20T13:17:07.499173+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19100,500,254,4349,5622,4,0,3770,9,0,,,,,,,,,,
2026-06-20T13:17:07.592898+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19200,500,254,4349,5622,2,0,3790,9,0,,,,,,,,,,
2026-06-20T13:17:07.686756+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19300,499,251,4345,5604,1,0,3810,9,0,,,,,,,,,,
2026-06-20T13:17:07.781755+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19400,499,253,4349,5616,4,0,3830,9,0,,,,,,,,,,
2026-06-20T13:17:07.876879+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19500,501,255,4328,5600,2,0,3850,9,0,,,,,,,,,,
2026-06-20T13:17:07.969996+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19600,498,264,4319,5645,1,0,3870,9,0,,,,,,,,,,
2026-06-20T13:17:08.063386+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19700,499,251,4358,5615,4,0,3890,9,0,,,,,,,,,,
2026-06-20T13:17:08.203516+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19800,499,251,4358,5615,2,0,3910,9,0,,,,,,,,,,
2026-06-20T13:17:08.294849+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,19900,501,248,4336,5572,1,0,3930,9,0,,,,,,,,,,
2026-06-20T13:17:08.387115+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20000,499,268,4295,5640,4,0,3950,9,0,,,,,,,,,,
2026-06-20T13:17:08.479669+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20100,500,248,4352,5593,2,0,3970,9,0,,,,,,,,,,
2026-06-20T13:17:08.574185+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20200,500,254,4332,5603,1,0,3990,9,0,,,,,,,,,,
2026-06-20T13:17:08.667944+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20300,499,254,4341,5615,4,0,4010,9,0,,,,,,,,,,
2026-06-20T13:17:08.761313+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20400,499,254,4341,5615,2,0,4030,9,0,,,,,,,,,,
2026-06-20T13:17:08.900623+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20500,500,247,4338,5571,1,0,4050,9,0,,,,,,,,,,
2026-06-20T13:17:08.994496+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20600,499,262,4313,5624,4,0,4070,9,0,,,,,,,,,,
2026-06-20T13:17:09.087989+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20700,500,254,4347,5619,2,0,4090,9,0,,,,,,,,,,
2026-06-20T13:17:09.182423+00:00,S007,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_500rpm,20800,500,256,4339,5619,1,0,4110,9,0,,,,,,,,,,
