iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T19:08:01.975578+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3821462,900,257,2422,3135,4,0,485810,9,167,72,18,1,1657,1494,1206,64,119,1659,16383,1660,1652,1642495,800,1920,2148,525826,11951,8,382554,1496,38160,390,3821363531,3821462600,0,3821462674,3821463189,3372312795,17853305,0.0758,1651.0,0.1909482728641949,-0.18912106894820546,0.0758,24.73,76.5,,,,,,
2026-07-30T19:08:02.118261+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3821562,900,254,2393,3098,4,0,485846,9,167,72,4,3,1657,1494,1225,64,117,1662,16383,1660,1651,1659050,808,2004,2077,525842,11954,8,382553,1496,38161,390,3821463597,3821563346,0,3821563355,3821563870,3406550490,17862268,0.0758,1651.0,0.07172444085661667,-0.04993388807093879,0.0758,24.64,76.3,,,,,,
2026-07-30T19:08:02.213589+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3821662,900,259,2388,3108,6,0,485883,9,167,72,8,3,1657,1495,1221,64,117,1661,16383,1660,1650,1642245,800,1941,2087,525815,11956,8,382555,1496,38162,390,3821564276,3821663404,0,3821663413,3821663928,3371272971,17868246,0.0758,1651.0,0.08780814954834382,-0.155467806289729,0.0758,24.67,76.4,,,,,,
2026-07-30T19:08:02.308022+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3821762,926,266,2319,3039,2,0,485920,9,167,72,10,3,1657,1495,1239,63,119,1677,16383,1662,1651,1642743,800,1995,2081,525849,11958,8,382561,1496,38163,390,3821664334,3821763453,0,3821763463,3821763978,3373307839,17874222,0.0758,1651.0,0.0772305584545907,-0.06604501003512331,0.0758,24.18,75.5,,,,,,
2026-07-30T19:08:02.402323+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3821862,925,258,2323,3021,3,0,485957,9,167,72,8,2,1657,1495,1201,62,122,1676,16383,1660,1651,1642640,800,2021,2102,525836,11956,8,382562,1496,38164,390,3821764385,3821863490,0,3821863499,3821864014,3372887652,17868246,0.0758,1651.0,0.11280225460020032,-0.022165912679826594,0.0758,24.21,75.6,,,,,,
2026-07-30T19:08:02.496151+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3821963,926,265,2310,3027,1,0,485994,9,167,73,11,2,1657,1494,1204,62,122,1670,16383,1661,1648,1642711,800,2023,2149,525823,11954,8,382560,1496,38165,390,3821864420,3821963551,0,3821963560,3821964075,3373184827,17862266,0.0758,1651.0,0.19171621733311017,-0.01826939150075324,0.0758,24.39,75.9,,,,,,
2026-07-30T19:08:02.590766+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3822063,925,255,2332,3022,5,0,486031,9,167,72,5,1,1657,1495,1247,63,121,1663,16383,1661,1652,1643551,800,2017,2228,525913,11956,8,382562,1496,38166,390,3821964482,3822063564,0,3822063573,3822064088,3376657345,17868244,0.0758,1651.0,0.3227527370357981,-0.028831007360321514,0.0758,24.61,76.3,,,,,,
2026-07-30T19:08:02.685637+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3822163,926,257,2330,3024,4,0,486068,9,167,72,1,1,1657,1494,1225,63,121,1668,16383,1660,1652,1642856,800,2005,2194,525895,11952,8,382556,1496,38167,390,3822064498,3822163611,0,3822163620,3822164135,3373792620,17856290,0.0758,1651.0,0.2673229277108433,-0.04770819277108451,0.0758,24.45,76.0,,,,,,
2026-07-30T19:08:02.779051+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3822263,915,255,2363,3060,6,0,486105,9,167,72,9,0,1657,1495,1229,60,114,1667,16383,1659,1653,1642628,800,1997,2081,525845,11957,8,382560,1496,38168,390,3822164545,3822263655,0,3822263664,3822264179,3372839630,17871233,0.0758,1651.0,0.07752050873964977,-0.06243477368905248,0.0758,24.48,76.1,,,,,,
2026-07-30T19:08:02.921270+00:00,S011,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3822363,914,254,2372,3067,6,0,486141,9,167,72,1,1,1657,1494,1232,64,126,1664,16383,1661,1651,1642695,800,1849,2077,525839,11952,8,382554,1496,38169,390,3822264583,3822363709,0,3822363719,3822364234,3373153673,17856292,0.0758,1651.0,0.07230366265060217,-0.3077338795180724,0.0758,24.58,76.2,,,,,,
