iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T20:10:06.152473+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465267,1121,263,1928,2516,3,0,2306,9,141,72,5,1,1644,1494,1222,63,133,1645,16383,1647,1637,1629459,800,1990,2127,521697,11954,8,382529,1496,4645,476,465168641,465267704,0,465267714,465268229,3318978075,17862268,-23,-14,1031,0.0796,1637.0,0.15505206340973698,-0.07326562238581236,0.0796,25.15,77.3,,,,,,
2026-07-30T20:10:06.247633+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465367,1108,262,1941,2532,5,0,2350,9,141,73,0,2,1644,1495,1232,61,123,1648,16383,1647,1638,1645154,808,1830,2060,521654,11958,8,382536,1496,4646,476,465268645,465368368,0,465368445,465368960,3349778312,17874222,-18,-21,1040,0.0796,1637.0,0.04224466382338132,-0.3409341821374814,0.0796,25.06,77.1,,,,,,
2026-07-30T20:10:06.341304+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465467,1131,277,1883,2495,3,0,2396,9,141,74,7,4,1644,1494,1242,61,123,1646,16383,1648,1635,1629755,800,1893,2060,521716,11952,8,382532,1496,4647,476,465369374,465468520,0,465468594,465469109,3320206439,17856292,3,-36,1053,0.0796,1637.0,0.0439675301204816,-0.2343933012048196,0.0796,25.12,77.2,,,,,,
2026-07-30T20:10:06.434501+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465568,1166,263,1841,2405,2,0,2443,9,141,73,1,3,1644,1495,1221,65,122,1650,16383,1648,1637,1629648,800,1974,2215,521733,11957,8,382537,1496,4648,476,465469523,465568580,0,465568659,465569174,3319777890,17871233,-3,-27,1049,0.0796,1637.0,0.30078250689972386,-0.100755862925483,0.0796,25.0,77.0,,,,,,
2026-07-30T20:10:06.575019+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465668,1172,266,1837,2404,4,0,2489,9,141,72,1,2,1644,1495,1239,66,129,1647,16383,1649,1639,1629819,800,1959,2065,521721,11957,8,382542,1496,4649,476,465569589,465668625,0,465668699,465669213,3320444313,17871233,-24,-2,1049,0.0796,1637.0,0.05086235970561148,-0.1257478776448946,0.0796,25.09,77.2,,,,,,
2026-07-30T20:10:06.668435+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465768,1132,264,1910,2493,1,0,2535,9,141,72,5,1,1644,1494,1222,66,129,1643,16383,1649,1639,1629793,800,2013,2063,521726,11954,8,382542,1496,4650,476,465669627,465768691,0,465768765,465769280,3320330679,17862270,-25,-22,1050,0.0796,1637.0,0.0483927065417431,-0.034934916011377215,0.0796,25.21,77.4,,,,,,
2026-07-30T20:10:06.761246+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465868,1117,261,1929,2515,6,0,2580,9,141,72,2,2,1644,1495,1250,65,127,1640,16383,1647,1633,1645903,808,2011,2071,521722,11956,8,382545,1496,4651,476,465769696,465869374,0,465869383,465869898,3352773129,17868244,-23,-19,1048,0.0796,1637.0,0.061147770826363246,-0.03882864938106412,0.0796,25.3,77.5,,,,,,
2026-07-30T20:10:06.854279+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,465968,1105,263,1956,2552,3,0,2624,9,141,72,4,1,1644,1495,1206,66,131,1640,16383,1650,1636,1629374,800,1913,2063,521683,11957,8,382549,1496,4652,476,465870314,465969495,0,465969505,465970019,3318644440,17871235,-27,-13,1044,0.0796,1637.0,0.04753009107635631,-0.20239005611775518,0.0796,25.3,77.5,,,,,,
2026-07-30T20:10:06.948948+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466069,1096,263,1969,2570,5,0,2668,9,141,72,3,2,1644,1494,1234,66,131,1642,16383,1648,1637,1629810,800,1957,2067,521743,11953,8,382546,1496,4653,476,465970435,466069565,0,466069574,466070089,3320412326,17859283,-39,-15,1042,0.0796,1637.0,0.05534710875930715,-0.12798899765749194,0.0796,25.24,77.4,,,,,,
2026-07-30T20:10:07.043281+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466169,1089,261,1978,2577,6,0,2712,9,141,72,1,2,1644,1495,1218,62,133,1647,16383,1649,1637,1628634,800,2003,2067,521639,11956,8,382548,1496,4654,476,466070508,466169580,0,466169589,466170104,3315611014,17868244,-25,-38,1050,0.0796,1637.0,0.05448267614586788,-0.0521588387420544,0.0796,25.09,77.2,,,,,,
2026-07-30T20:10:07.142336+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466269,1117,269,1916,2519,1,0,2757,9,141,73,5,4,1644,1495,1224,62,133,1645,16383,1648,1639,1629952,800,1909,2064,521721,11956,8,382550,1496,4655,476,466170520,466269647,0,466269662,466270177,3320994560,17868244,-30,-38,1046,0.0796,1637.0,0.04948385513549658,-0.20878856373369015,0.0796,25.15,77.3,,,,,,
2026-07-30T20:10:07.277888+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466369,1140,262,1882,2457,6,0,2802,9,141,73,1,3,1644,1494,1242,61,125,1647,16383,1647,1639,1629974,800,2013,2062,521721,11952,8,382545,1496,4656,476,466270593,466369688,0,466369697,466370212,3321070834,17856288,-22,-27,1039,0.0796,1637.0,0.047301192771084466,-0.03437354216867483,0.0796,25.09,77.2,,,,,,
2026-07-30T20:10:07.371456+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466469,1139,264,1894,2475,5,0,2848,9,141,72,3,2,1644,1495,1228,62,135,1643,16383,1648,1637,1629732,800,1813,2091,521730,11957,8,382549,1496,4657,476,466370632,466469737,0,466469752,466470267,3320138154,17871233,-15,-20,1046,0.0796,1637.0,0.09418185188592432,-0.36900348758049706,0.0796,25.21,77.4,,,,,,
2026-07-30T20:10:07.464511+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466569,1115,262,1933,2522,2,0,2893,9,141,72,2,2,1644,1494,1218,62,135,1645,16383,1650,1637,1645687,808,1847,2067,521708,11952,8,382544,1496,4658,476,466470682,466570453,0,466570527,466571042,3351928845,17856292,-3,-15,1045,0.0796,1637.0,0.05563534939759052,-0.3110675421686748,0.0796,25.15,77.3,,,,,,
2026-07-30T20:10:07.558818+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466669,1107,262,1947,2539,1,0,2937,9,141,72,1,2,1644,1494,1229,62,129,1654,16383,1647,1636,1628918,800,2007,2063,521660,11952,8,382539,1496,4659,476,466571456,466670521,0,466670595,466671110,3316766126,17856290,-8,-24,1046,0.0796,1637.0,0.048968024096385676,-0.04437453012048209,0.0796,24.88,76.8,,,,,,
2026-07-30T20:10:07.651580+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466770,1105,261,1947,2539,4,0,2981,9,141,72,1,2,1644,1494,1227,64,124,1649,16383,1647,1638,1629093,800,1860,2062,521612,11952,8,382535,1496,4660,476,466671528,466770601,0,466770675,466771190,3317542393,17856290,-2,-21,1053,0.0796,1637.0,0.047301192771084466,-0.28939873493975954,0.0796,25.03,77.1,,,,,,
2026-07-30T20:10:07.745645+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466870,1106,260,1943,2532,3,0,3026,9,141,73,1,2,1644,1495,1245,64,124,1648,16383,1647,1639,1629495,800,2007,2067,521643,11957,8,382540,1496,4661,476,466771604,466870668,0,466870742,466871257,3319122049,17871233,-8,-22,1054,0.0796,1637.0,0.05419462833486621,-0.045773430542778826,0.0796,25.06,77.1,,,,,,
2026-07-30T20:10:07.838927+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,466970,1108,262,1944,2536,5,0,3070,9,141,73,1,2,1644,1495,1188,67,124,1646,16383,1648,1639,1646431,808,1991,2119,521706,11957,8,382545,1496,4662,476,466871671,466971344,0,466971353,466971868,3354932601,17871233,-11,-23,1049,0.0796,1637.0,0.14083361269549188,-0.07243157957681712,0.0796,25.12,77.2,,,,,,
2026-07-30T20:10:07.933364+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,467070,1090,262,1982,2583,6,0,3114,9,141,72,3,1,1644,1494,1206,67,124,1646,16383,1647,1639,1629458,800,2011,2063,521719,11955,8,382545,1496,4663,476,466972284,467071389,0,467071399,467071914,3318966114,17865257,11,-41,1067,0.0796,1637.0,0.04810511994981148,-0.03854835859473038,0.0796,25.12,77.2,,,,,,
2026-07-30T20:10:08.074758+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,467170,1082,260,1991,2593,2,0,3157,9,141,72,1,2,1644,1494,1200,66,120,1640,16383,1647,1639,1629542,800,2007,2103,521715,11955,8,382545,1496,4664,476,467072329,467171425,0,467171434,467171948,3319315064,17865257,7,-37,1060,0.0796,1637.0,0.11476164190715155,-0.045214010790464165,0.0796,25.3,77.5,,,,,,
2026-07-30T20:10:08.134838+00:00,S031,mounted,true,healthy,none,1100,healthy_horizontal_no_load_1100rpm,467270,1083,261,1983,2586,1,0,3201,9,141,72,1,2,1644,1494,1208,63,116,1642,16383,1648,1639,1629852,800,2011,2065,521736,11955,8,382545,1496,4665,476,467172362,467271469,0,467271483,467271998,3320570896,17865255,1,-30,1053,0.0796,1637.0,0.05143794604767837,-0.03854835859473038,0.0796,25.24,77.4,,,,,,
