iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T22:23:39.232098+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164170,2130,297,989,1338,4,3,1114538,9,4266721,76,0,2,1671,1494,1218,81,180,1679,16383,1675,1667,1672974,808,1993,2251,530176,11955,8,382533,1496,84451,909,4164071256,4164170977,0,4164171051,4164171565,3463996350,17865257,1008,50,62,0.0961,1659.6,0.36139077314930956,-0.0685437934755333,0.0961,24.12,75.4,,,,,,
2026-07-30T22:23:39.325983+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164270,2128,300,989,1342,2,3,1114624,9,4266721,77,0,3,1671,1494,1232,85,182,1678,16383,1678,1666,1656637,800,1919,2209,530213,11953,8,382531,1496,84452,909,4164171993,4164271078,0,4164271157,4164271672,3430637713,17859279,990,60,56,0.0961,1659.6,0.2920173552246297,-0.19132328896511375,0.0961,24.15,75.5,,,,,,
2026-07-30T22:23:39.420657+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164370,2129,300,989,1341,3,3,1114709,9,4266721,76,0,3,1671,1495,1227,85,182,1684,16383,1676,1666,1656429,800,1957,2105,530197,11958,8,382538,1496,84453,909,4164272103,4164371171,0,4164371250,4164371765,3429748553,17874222,1005,55,68,0.0961,1659.6,0.11721443803311571,-0.12935281936778775,0.0961,23.97,75.1,,,,,,
2026-07-30T22:23:39.514832+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164470,2128,298,991,1341,1,3,1114794,9,4266721,76,0,3,1671,1495,1218,86,173,1682,16383,1675,1667,1656503,800,2011,2095,530180,11957,8,382543,1496,84454,909,4164372197,4164471271,0,4164471345,4164471859,3430045295,17871233,1014,51,68,0.0961,1659.6,0.10084638914443422,-0.03910889328426892,0.0961,24.03,75.3,,,,,,
2026-07-30T22:23:39.607463+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164570,2129,297,991,1340,5,3,1114879,9,4266721,76,0,2,1671,1495,1230,86,173,1673,16383,1674,1667,1656890,800,2037,2239,530190,11957,8,382548,1496,84455,909,4164472287,4164571344,0,4164571418,4164571934,3431671452,17871233,1008,57,69,0.0961,1659.6,0.34076973045078196,0.004210598896043916,0.0961,24.3,75.7,,,,,,
2026-07-30T22:23:39.747648+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164671,2128,297,992,1341,6,3,1114965,9,4266721,76,0,2,1671,1495,1234,89,171,1681,16383,1676,1664,1672963,808,1910,2139,530174,11958,8,382554,1496,84456,909,4164572362,4164672061,0,4164672075,4164672590,3463938373,17874222,993,70,67,0.0961,1659.6,0.17385826743602584,-0.20765458354239863,0.0961,24.06,75.3,,,,,,
2026-07-30T22:23:39.842023+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164771,2126,298,992,1343,2,3,1115050,9,4266721,77,0,2,1671,1495,1225,86,172,1679,16383,1676,1666,1656256,800,2035,2111,530184,11957,8,382558,1496,84457,909,4164673017,4164772103,0,4164772112,4164772627,3429024804,17871233,992,66,61,0.0961,1659.6,0.12750453817847252,0.0008783302667891846,0.0961,24.12,75.4,,,,,,
2026-07-30T22:23:39.935799+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164871,2131,295,989,1335,3,3,1115135,9,4266721,76,0,2,1671,1494,1222,86,172,1684,16383,1674,1664,1656778,800,2029,2173,530189,11952,8,382553,1496,84458,909,4164773054,4164872294,0,4164872304,4164872819,3431192224,17856290,986,57,56,0.0961,1659.6,0.2323194698795179,-0.007704240963855469,0.0961,23.97,75.1,,,,,,
2026-07-30T22:23:40.029781+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4164971,2126,297,992,1342,5,3,1115221,9,4266721,76,0,3,1671,1494,1237,88,179,1681,16383,1674,1668,1656470,800,2022,2235,530177,11953,8,382550,1496,84459,909,4164873246,4164972466,0,4164972480,4164972995,3429934340,17859279,997,38,55,0.0961,1659.6,0.33535134401405475,-0.019654025683928822,0.0961,24.06,75.3,,,,,,
2026-07-30T22:23:40.136357+00:00,S045,mounted,true,orientation_change,mild,2100,orientation_change-mild_horizontal_no_load_2100rpm,4165072,2125,298,991,1342,4,3,1115306,9,4266721,77,0,3,1671,1494,1246,86,181,1682,16383,1676,1667,1673671,808,1935,2285,530215,11953,8,382547,1496,84460,909,4164973426,4165073207,0,4165073281,4165073796,3466976493,17859279,989,40,68,0.0961,1659.6,0.4186859378398724,-0.16465621894085203,0.0961,24.03,75.3,,,,,,
