iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T20:42:17.958287+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2392860,1300,271,1655,2177,3,3,374155,9,141,73,6,2,1646,1495,1203,56,120,1660,16383,1650,1639,1631570,800,2005,2231,522245,11956,8,382541,1496,23889,563,2392761642,2392860693,0,2392860767,2392861281,3327639526,17868244,31,142,1035,0.0834,1638.0,0.3277515580461694,-0.048826291401807165,0.0834,24.7,76.5,,,,,,
2026-07-30T20:42:18.051930+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2392960,1330,272,1618,2129,3,3,374209,9,141,73,6,2,1646,1494,1222,56,120,1652,16383,1648,1640,1647419,808,1873,2177,522211,11955,8,382542,1496,23890,563,2392861708,2392961388,0,2392961397,2392961912,3358987569,17865257,28,130,1032,0.0834,1638.0,0.23807620752823055,-0.2685133593475535,0.0834,24.94,76.9,,,,,,
2026-07-30T20:42:18.144735+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393060,1334,272,1612,2122,2,3,374262,9,141,74,5,2,1646,1494,1245,56,120,1658,16383,1649,1637,1631180,800,1953,2165,522240,11952,8,382538,1496,23891,563,2392962339,2393061439,0,2393061448,2393061963,3326003840,17856292,37,122,1041,0.0834,1638.0,0.21898481927710822,-0.134383421686747,0.0834,24.76,76.6,,,,,,
2026-07-30T20:42:18.240378+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393160,1341,271,1602,2107,2,3,374316,9,141,74,5,3,1646,1494,1216,57,124,1659,16383,1650,1639,1631880,800,1903,2212,522248,11953,8,382536,1496,23892,563,2393062391,2393161487,0,2393161496,2393162011,3328933660,17859281,38,114,1044,0.0834,1638.0,0.2970174308541784,-0.21799035898937502,0.0834,24.73,76.5,,,,,,
2026-07-30T20:42:18.373950+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393260,1349,269,1593,2092,2,3,374370,9,141,73,4,2,1646,1495,1200,57,124,1655,16383,1650,1639,1631983,800,2019,2261,522261,11957,8,382541,1496,23893,563,2393162438,2393261511,0,2393261521,2393262036,3329297119,17871233,43,121,1051,0.0834,1638.0,0.3774246853725849,-0.02577981876724955,0.0834,24.85,76.7,,,,,,
2026-07-30T20:42:18.478472+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393361,1341,272,1589,2096,2,3,374424,9,141,74,0,3,1646,1494,1227,59,126,1648,16383,1649,1641,1631587,800,2007,2313,522211,11954,8,382541,1496,23894,563,2393262466,2393361533,0,2393361548,2393362063,3327708429,17862268,44,116,1056,0.0834,1638.0,0.4650308193073447,-0.0449342307177516,0.0834,25.06,77.1,,,,,,
2026-07-30T20:42:18.572421+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393461,1314,270,1626,2140,4,3,374476,9,141,73,2,3,1646,1494,1229,59,126,1651,16383,1650,1639,1631232,800,2001,2287,522224,11954,8,382541,1496,23895,563,2393362488,2393461562,0,2393461571,2393462086,3326249974,17862270,37,122,1050,0.0834,1638.0,0.42170045557972236,-0.054933545424125985,0.0834,24.97,76.9,,,,,,
2026-07-30T20:42:18.666751+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393561,1303,271,1649,2169,5,3,374529,9,141,74,5,2,1646,1495,1227,59,120,1654,16383,1649,1640,1631291,800,1999,2218,522241,11956,8,382544,1496,23896,563,2393462513,2393561611,0,2393561626,2393562141,3326462141,17868244,33,133,1036,0.0834,1638.0,0.30609000033456013,-0.05882393342254977,0.0834,24.88,76.8,,,,,,
2026-07-30T20:42:18.760734+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393661,1305,270,1651,2168,3,3,374581,9,141,73,7,2,1646,1494,1238,60,126,1658,16383,1651,1639,1631656,800,2012,2067,522247,11955,8,382545,1496,23897,563,2393562568,2393661637,0,2393661647,2393662162,3327916446,17865257,47,120,1043,0.0834,1638.0,0.05477077214554571,-0.036881945545796935,0.0834,24.76,76.6,,,,,,
2026-07-30T20:42:18.870130+00:00,S035,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2393761,1316,270,1632,2146,2,3,374634,9,141,73,4,2,1646,1494,1242,60,126,1658,16383,1650,1640,1631032,800,1887,2116,522217,11955,8,382545,1496,23898,563,2393662589,2393761695,0,2393761709,2393762224,3325403970,17865257,56,129,1049,0.0834,1638.0,0.13642501154328723,-0.2451835766624848,0.0834,24.76,76.6,,,,,,
