iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T22:20:57.654425+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003065,1322,266,1621,2124,5,3,1047665,9,4252283,73,0,2,1678,1494,1222,71,149,1697,16383,1682,1672,1663690,800,2019,2274,532480,11953,8,382578,1496,82843,563,4002967293,4003066375,0,4003066384,4003066899,3459906102,17859279,976,88,49,0.0834,1670.0,0.4003523271981928,-0.024654101313478005,0.0834,23.58,74.4,,,,,,
2026-07-30T22:20:57.793743+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003165,1324,268,1618,2125,1,3,1047718,9,4252283,73,0,2,1678,1494,1254,69,146,1700,16383,1682,1672,1663659,800,1987,2101,532488,11954,8,382575,1496,82844,563,4003067327,4003166410,0,4003166419,4003166934,3459745221,17862268,980,87,52,0.0834,1670.0,0.11172169968211465,-0.078265279739,0.0834,23.49,74.3,,,,,,
2026-07-30T22:20:57.887070+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003266,1307,267,1643,2155,3,3,1047771,9,4252283,73,1,3,1678,1494,1206,69,146,1710,16383,1681,1668,1680107,808,1999,2251,532480,11955,8,382575,1496,82845,563,4003167366,4003267078,0,4003267152,4003267667,3493593409,17865255,984,81,50,0.0834,1670.0,0.36139077314930956,-0.05854531518193262,0.0834,23.19,73.7,,,,,,
2026-07-30T22:20:57.982574+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003366,1299,267,1652,2166,6,3,1047823,9,4252283,73,0,2,1678,1495,1237,70,144,1704,16383,1682,1671,1662941,800,1909,2109,532451,11956,8,382576,1496,82846,563,4003268098,4003367176,0,4003367250,4003367765,3456812207,17868244,998,67,73,0.0834,1670.0,0.12446617029106699,-0.20878856373369015,0.0834,23.37,74.1,,,,,,
2026-07-30T22:20:58.075213+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003466,1298,265,1652,2163,5,3,1047875,9,4252283,73,0,2,1678,1495,1232,70,144,1705,16383,1681,1671,1663179,800,1881,2105,532482,11956,8,382577,1496,82847,563,4003368193,4003467252,0,4003467330,4003467846,3457811871,17868244,999,65,63,0.0834,1670.0,0.11780107561057207,-0.25544422649715637,0.0834,23.34,74.0,,,,,,
2026-07-30T22:20:58.167859+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003566,1299,267,1653,2168,3,3,1047927,9,4252283,73,0,2,1678,1494,1214,71,153,1705,16383,1681,1673,1663503,800,2049,2221,532493,11952,8,382570,1496,82848,563,4003468274,4003567346,0,4003567420,4003567935,3459119527,17856294,997,70,55,0.0834,1670.0,0.312327373493976,0.02563238554216829,0.0834,23.34,74.0,,,,,,
2026-07-30T22:20:58.259492+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003666,1300,267,1650,2165,6,3,1047979,9,4252283,73,1,2,1678,1495,1224,73,163,1702,16383,1681,1674,1663467,800,2043,2195,532486,11957,8,382573,1496,82849,563,4003568363,4003667446,0,4003667520,4003668035,3458947533,17871235,992,63,55,0.0834,1670.0,0.2674598206071752,0.014207404783808109,0.0834,23.43,74.2,,,,,,
2026-07-30T22:20:58.400950+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003767,1314,267,1632,2140,4,3,1048032,9,4252283,73,2,2,1678,1494,1216,73,163,1700,16383,1681,1672,1680100,808,2037,2111,532482,11951,8,382565,1496,82850,563,4003668465,4003768223,0,4003768233,4003768748,3493523372,17853305,985,56,48,0.0834,1670.0,0.1292703533595514,0.005914514350263023,0.0834,23.49,74.3,,,,,,
2026-07-30T22:20:58.494584+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003867,1322,268,1621,2129,5,3,1048085,9,4252283,73,1,2,1678,1494,1209,71,164,1703,16383,1684,1673,1664110,800,2041,2274,532486,11955,8,382565,1496,82851,563,4003769178,4003868285,0,4003868299,4003868814,3461721572,17865257,972,72,44,0.0834,1670.0,0.39971827327478016,0.011444032873274335,0.0834,23.4,74.1,,,,,,
2026-07-30T22:20:58.587542+00:00,S044,mounted,true,orientation_change,mild,1300,orientation_change-mild_horizontal_no_load_1300rpm,4003967,1322,268,1623,2130,1,3,1048138,9,4252283,73,1,2,1678,1495,1216,69,157,1703,16383,1680,1674,1663398,800,2029,2126,532485,11959,8,382572,1496,82852,563,4003869244,4003968321,0,4003968335,4003968850,3458657752,17877211,972,67,59,0.0834,1670.0,0.15190416197006407,-0.009683838364411557,0.0834,23.4,74.1,,,,,,
