iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-21T03:25:23.702936+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1975571,2296,313,912,1253,6,50,759066,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:23.811747+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1975671,2298,316,909,1253,3,50,759158,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:23.904991+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1975771,2299,311,912,1251,1,50,759249,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:23.998060+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1975871,2301,314,909,1251,6,50,759342,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:24.139306+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1975971,2300,309,912,1248,3,50,759434,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:24.232651+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976071,2302,314,909,1250,5,50,759526,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:24.326711+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976171,2303,314,912,1253,6,50,759618,9,4271931,81,0,1,,,,,,,,,,
2026-06-21T03:25:24.419815+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976271,2300,311,915,1253,3,50,759710,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:24.512847+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976371,2298,311,914,1253,5,50,759802,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:24.607437+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976471,2298,308,919,1254,6,50,759894,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:24.702086+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976571,2295,309,918,1255,3,50,759986,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:24.795102+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976671,2298,313,912,1253,5,50,760078,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:24.935368+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976771,2296,312,910,1250,4,50,760169,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:25.028061+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976871,2297,306,920,1253,2,50,760261,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:25.121520+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1976971,2297,311,917,1256,1,50,760353,9,4271931,79,1,3,,,,,,,,,,
2026-06-21T03:25:25.215013+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977071,2297,313,912,1253,4,50,760445,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:25.307149+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977171,2297,311,917,1256,2,50,760537,9,4271931,79,1,2,,,,,,,,,,
2026-06-21T03:25:25.400885+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977271,2300,306,920,1253,1,50,760629,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:25.494338+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977371,2298,310,918,1256,4,50,760721,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:25.589278+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977471,2301,313,910,1251,2,50,760813,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:25.731261+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977571,2298,308,918,1253,1,50,760905,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:25.824259+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977671,2297,316,910,1254,4,50,760997,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:25.918013+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977771,2301,309,918,1254,2,50,761089,9,4271931,80,0,4,,,,,,,,,,
2026-06-21T03:25:26.012506+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977871,2299,309,917,1253,1,50,761181,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:26.107240+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1977971,2295,306,920,1253,4,50,761273,9,4271931,78,0,2,,,,,,,,,,
2026-06-21T03:25:26.200878+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978071,2295,316,912,1256,2,50,761365,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:26.293095+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978171,2297,311,909,1248,3,50,761456,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:26.387768+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978271,2296,318,909,1256,5,50,761548,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:26.529199+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978371,2304,309,912,1248,2,50,761641,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:26.623558+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978471,2301,313,914,1254,1,50,761733,9,4271931,80,0,1,,,,,,,,,,
2026-06-21T03:25:26.718323+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978571,2298,313,912,1253,4,50,761825,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:26.810167+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978671,2295,308,915,1251,6,50,761916,9,4271931,78,0,1,,,,,,,,,,
2026-06-21T03:25:26.905768+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978771,2296,304,920,1251,3,50,762008,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:27.000157+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978871,2297,310,917,1254,5,50,762100,9,4271931,79,0,3,,,,,,,,,,
2026-06-21T03:25:27.093688+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1978971,2300,315,910,1253,6,50,762192,9,4271931,81,0,2,,,,,,,,,,
2026-06-21T03:25:27.201450+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979071,2296,313,912,1253,3,50,762284,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:27.295710+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979171,2299,311,909,1248,5,50,762376,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:27.389693+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979271,2298,317,909,1254,6,50,762468,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:27.482700+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979371,2297,313,912,1253,3,50,762560,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:27.621414+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979471,2298,308,918,1253,5,50,762652,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:27.715974+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979571,2297,314,912,1254,4,50,762743,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:27.809173+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979671,2296,316,912,1256,2,50,762835,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:27.903662+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979771,2296,316,912,1256,1,50,762927,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:27.996951+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979871,2297,316,912,1256,4,50,763019,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:28.090909+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1979971,2301,313,914,1254,2,50,763111,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:28.183585+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980071,2301,306,917,1250,1,50,763203,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:28.323044+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980171,2298,311,909,1248,4,50,763295,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:28.415894+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980271,2301,313,914,1254,2,50,763387,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:28.510286+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980371,2297,316,912,1256,1,50,763479,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:28.602693+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980471,2300,312,912,1251,4,50,763571,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:28.695870+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980571,2301,317,906,1251,2,50,763663,9,4271931,81,0,2,,,,,,,,,,
2026-06-21T03:25:28.789966+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980671,2298,306,920,1253,1,50,763755,9,4271931,79,0,0,,,,,,,,,,
2026-06-21T03:25:28.883868+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980771,2301,311,915,1253,4,50,763847,9,4271931,81,1,4,,,,,,,,,,
2026-06-21T03:25:29.024312+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980871,2297,313,912,1253,2,50,763939,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:29.120616+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1980971,2301,313,912,1253,1,50,764031,9,4271931,80,0,1,,,,,,,,,,
2026-06-21T03:25:29.213515+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981071,2299,302,922,1251,4,50,764123,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:29.305885+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981171,2300,314,914,1256,2,50,764215,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:29.399687+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981271,2296,307,919,1254,1,50,764307,9,4271931,78,0,2,,,,,,,,,,
2026-06-21T03:25:29.493524+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981371,2298,311,912,1251,4,50,764399,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:29.588606+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981471,2298,307,920,1254,2,50,764491,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:29.681119+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981571,2299,308,919,1254,1,50,764583,9,4271931,80,0,1,,,,,,,,,,
2026-06-21T03:25:29.819913+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981671,2301,309,918,1254,4,50,764675,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:29.914920+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981771,2299,309,912,1248,2,50,764767,9,4271931,79,0,3,,,,,,,,,,
2026-06-21T03:25:30.009034+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981871,2299,310,915,1253,1,50,764859,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:30.102165+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1981971,2298,310,915,1253,4,50,764951,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:30.195672+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982071,2299,312,910,1250,2,50,765043,9,4271931,80,0,1,,,,,,,,,,
2026-06-21T03:25:30.288199+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982171,2299,317,909,1254,3,50,765134,9,4271931,82,0,3,,,,,,,,,,
2026-06-21T03:25:30.381975+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982271,2298,306,920,1253,4,50,765227,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:30.476771+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982371,2301,311,918,1256,6,50,765318,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:30.618323+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982471,2296,313,912,1253,3,50,765410,9,4271931,80,0,4,,,,,,,,,,
2026-06-21T03:25:30.711526+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982571,2297,311,912,1251,5,50,765502,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:30.804064+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982671,2302,307,917,1251,6,50,765594,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:30.897421+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982771,2298,306,920,1253,3,50,765686,9,4271931,79,1,1,,,,,,,,,,
2026-06-21T03:25:30.991280+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982871,2300,313,910,1251,4,50,765779,9,4271931,80,0,1,,,,,,,,,,
2026-06-21T03:25:31.082763+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1982971,2300,312,912,1251,6,50,765870,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:31.175389+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983071,2296,316,912,1256,3,50,765962,9,4271931,81,0,3,,,,,,,,,,
2026-06-21T03:25:31.314721+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983171,2303,314,910,1251,5,50,766054,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:31.407382+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983271,2298,310,912,1250,6,50,766146,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:31.502191+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983371,2301,313,909,1250,3,50,766238,9,4271931,81,0,2,,,,,,,,,,
2026-06-21T03:25:31.596232+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983471,2301,304,917,1248,4,50,766331,9,4271931,78,0,1,,,,,,,,,,
2026-06-21T03:25:31.690795+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983571,2300,313,910,1251,6,50,766422,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:31.784022+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983671,2299,307,912,1246,3,50,766514,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:31.876773+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983771,2299,313,915,1256,5,50,766606,9,4271931,80,1,3,,,,,,,,,,
2026-06-21T03:25:31.970909+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983871,2300,310,917,1254,6,50,766698,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:32.111423+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1983971,2301,316,909,1253,3,50,766790,9,4271931,81,1,4,,,,,,,,,,
2026-06-21T03:25:32.204586+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984071,2302,309,912,1248,4,50,766883,9,4271931,79,0,1,,,,,,,,,,
2026-06-21T03:25:32.298687+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984171,2299,311,917,1256,2,50,766975,9,4271931,80,0,1,,,,,,,,,,
2026-06-21T03:25:32.391181+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984271,2301,311,915,1253,1,50,767067,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:32.485745+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984371,2299,309,917,1253,4,50,767159,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:32.579849+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984471,2296,316,912,1256,2,50,767251,9,4271931,80,0,3,,,,,,,,,,
2026-06-21T03:25:32.675019+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984571,2298,316,912,1256,3,50,767342,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:32.767232+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984671,2299,314,909,1251,4,50,767435,9,4271931,80,0,2,,,,,,,,,,
2026-06-21T03:25:32.906513+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984771,2298,312,910,1250,6,50,767526,9,4271931,79,0,2,,,,,,,,,,
2026-06-21T03:25:32.999799+00:00,S026,commissioning_unmounted,false,looseness,mild,2310,looseness-mild_horizontal_no_load_2310rpm,1984871,2295,315,912,1256,3,50,767618,9,4271931,81,0,3,,,,,,,,,,
