iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-21T02:21:25.870077+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2420443,2262,305,931,1269,3,31,289361,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:25.961707+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2420543,2265,312,926,1271,1,31,289452,9,531,78,0,2,,,,,,,,,,
2026-06-21T02:21:26.052755+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2420643,2261,314,927,1275,1,31,289542,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:26.147202+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2420743,2264,309,930,1272,5,31,289633,9,531,78,0,1,,,,,,,,,,
2026-06-21T02:21:26.241181+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2420843,2263,304,930,1266,5,31,289723,9,531,78,0,3,,,,,,,,,,
2026-06-21T02:21:26.334214+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2420943,2261,301,939,1272,4,31,289814,9,531,79,0,2,,,,,,,,,,
2026-06-21T02:21:26.428042+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421043,2262,316,925,1274,4,31,289904,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:26.521753+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421143,2262,306,933,1272,6,31,289995,9,531,80,0,2,,,,,,,,,,
2026-06-21T02:21:26.662946+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421243,2262,312,927,1272,6,31,290085,9,531,81,0,4,,,,,,,,,,
2026-06-21T02:21:26.758053+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421343,2263,314,925,1272,2,31,290176,9,531,80,0,2,,,,,,,,,,
2026-06-21T02:21:26.852109+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421443,2265,305,930,1267,2,31,290266,9,531,78,0,1,,,,,,,,,,
2026-06-21T02:21:26.946795+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421543,2260,313,928,1274,3,31,290357,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:27.040307+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421643,2262,310,928,1271,3,31,290447,9,531,81,0,4,,,,,,,,,,
2026-06-21T02:21:27.135457+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421743,2262,316,925,1274,1,31,290538,9,531,80,0,2,,,,,,,,,,
2026-06-21T02:21:27.231535+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421843,2263,312,927,1272,1,31,290628,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:27.325788+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2421943,2264,311,925,1269,5,31,290719,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:27.420747+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422043,2263,316,925,1274,4,31,290810,9,531,81,0,2,,,,,,,,,,
2026-06-21T02:21:27.561380+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422143,2263,317,925,1275,4,31,290900,9,531,81,0,3,,,,,,,,,,
2026-06-21T02:21:27.654599+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422243,2263,302,930,1264,6,31,290991,9,531,78,0,2,,,,,,,,,,
2026-06-21T02:21:27.750546+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422343,2262,309,930,1272,6,31,291081,9,531,79,0,2,,,,,,,,,,
2026-06-21T02:21:27.828266+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422443,2264,309,928,1269,2,31,291172,9,531,80,0,3,,,,,,,,,,
2026-06-21T02:21:27.923725+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422543,2262,310,928,1271,2,31,291262,9,531,81,0,4,,,,,,,,,,
2026-06-21T02:21:28.017390+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422643,2262,316,925,1274,3,31,291353,9,531,79,0,2,,,,,,,,,,
2026-06-21T02:21:28.159788+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422743,2262,308,930,1271,3,31,291443,9,531,78,0,1,,,,,,,,,,
2026-06-21T02:21:28.253859+00:00,S024,commissioning_unmounted,false,imbalance,mild,2310,imbalance-mild_horizontal_no_load_2310rpm,2422843,2264,309,930,1272,1,31,291534,9,531,80,1,3,,,,,,,,,,
