iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T21:17:07.566822+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,182432,531,248,4083,5251,5,3,822457,9,123,72,10,3,1681,1494,1248,68,134,1689,16383,1684,1674,1666458,800,2054,2285,533510,11953,8,382537,1496,44697,216,182334254,182433296,0,182433370,182433885,3471425566,17859283,-1017,43,110,0.0696,1676.6,0.4186859378398724,0.033680114364594615,0.0696,23.82,74.9,,,,,,
2026-07-30T21:17:07.659194+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,182532,530,248,4088,5258,2,3,822478,9,123,72,10,2,1681,1494,1216,68,134,1684,16383,1685,1675,1666496,800,1953,2107,533497,11954,8,382537,1496,44698,216,182434307,182533374,0,182533448,182533963,3471563126,17862270,-1020,40,102,0.0696,1676.6,0.12172101438848859,-0.1349280630751215,0.0696,23.97,75.1,,,,,,
2026-07-30T21:17:07.751498+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,182633,530,248,4088,5258,1,3,822498,9,123,72,10,2,1681,1494,1221,70,148,1678,16383,1685,1676,1683777,808,2057,2351,533498,11955,8,382538,1496,44699,216,182534385,182634027,0,182634036,182634552,3508898127,17865255,-998,38,115,0.0696,1676.6,0.5280320780426595,0.03810664165621036,0.0696,24.15,75.5,,,,,,
2026-07-30T21:17:07.845506+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,182733,507,271,4334,5673,6,3,822519,9,123,78,38,6,1681,1494,1246,68,142,1677,16383,1685,1676,1666915,800,2055,2259,533504,11953,8,382536,1496,44700,216,182634976,182734099,0,182734114,182734629,3473332037,17859281,-1005,31,127,0.0696,1676.6,0.37535194905044733,0.03534680624111086,0.0696,24.18,75.5,,,,,,
2026-07-30T21:17:07.938049+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,182833,503,249,4304,5545,3,3,822539,9,123,72,5,2,1681,1494,1215,68,142,1683,16383,1685,1675,1666456,800,1945,2103,533491,11953,8,382534,1496,44701,216,182735050,182834121,0,182834130,182834645,3471397942,17859281,-1033,43,120,0.0696,1676.6,0.11534801631389602,-0.14798930017568868,0.0696,24.0,75.2,,,,,,
2026-07-30T21:17:08.073408+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,182933,503,253,4302,5562,5,3,822559,9,123,72,3,1,1681,1495,1224,64,132,1683,16383,1685,1675,1666447,800,2006,2323,533496,11956,8,382537,1496,44702,216,182835066,182934168,0,182934178,182934693,3471405193,17868246,-1040,38,115,0.0696,1676.6,0.48104873569755746,-0.0471600177316831,0.0696,24.0,75.2,,,,,,
2026-07-30T21:17:08.171544+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,183033,503,249,4308,5546,6,3,822579,9,123,72,5,1,1681,1494,1246,64,132,1683,16383,1684,1673,1665358,800,1939,2109,533440,11955,8,382538,1496,44703,216,182935113,183034228,0,183034237,183034752,3466831678,17865257,-1041,46,99,0.0696,1676.6,0.12476012020075222,-0.1585300981179425,0.0696,24.0,75.2,,,,,,
2026-07-30T21:17:08.265925+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,183133,513,257,4306,5562,1,3,822600,9,123,77,28,2,1681,1494,1230,63,125,1689,16383,1685,1673,1666751,800,2005,2341,533491,11955,8,382539,1496,44704,216,183035172,183134276,0,183134285,183134800,3472704697,17865257,-1035,52,97,0.0696,1676.6,0.5113679475533246,-0.0485468368883315,0.0696,23.82,74.9,,,,,,
2026-07-30T21:17:08.359078+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,183233,530,248,4083,5256,6,3,822621,9,123,72,6,3,1681,1495,1222,61,121,1685,16383,1685,1675,1666253,800,2054,2285,533493,11956,8,382542,1496,44705,216,183135221,183234320,0,183234330,183234845,3470581073,17868244,-1026,29,111,0.0696,1676.6,0.41773033623285327,0.03282111843425861,0.0696,23.94,75.1,,,,,,
2026-07-30T21:17:08.452208+00:00,S041,mounted,true,orientation_change,mild,500,orientation_change-mild_horizontal_no_load_0500rpm,183333,530,248,4083,5256,1,3,822642,9,123,72,6,3,1681,1494,1230,61,121,1678,16383,1683,1676,1665671,800,1977,2104,533436,11955,8,382543,1496,44706,216,183235265,183334362,0,183334372,183334887,3468118847,17865255,-1021,30,119,0.0696,1676.6,0.11642805495608544,-0.09520640225846977,0.0696,24.15,75.5,,,,,,
