iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T19:10:18.647295+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3957766,918,253,2350,3041,4,0,531394,9,195,72,3,0,1658,1494,1214,60,122,1658,16383,1663,1652,1643221,800,1949,2087,526031,11955,8,382578,1496,39521,390,3957668289,3957767488,0,3957767497,3957768012,3375278947,17865257,0.0772,1651.6,0.08809903312421552,-0.1418659676286076,0.0772,24.76,76.6,,,,,,
2026-07-30T19:10:18.742314+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3957867,953,257,2262,2937,3,0,531433,9,195,72,4,1,1658,1494,1230,60,122,1667,16383,1664,1651,1643234,800,2031,2133,526073,11955,8,382577,1496,39522,390,3957768416,3957867532,0,3957867546,3957868061,3375332084,17865259,0.0772,1651.6,0.1647540333751567,-0.0052200976160605705,0.0772,24.48,76.1,,,,,,
2026-07-30T19:10:18.836822+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3957967,952,258,2266,2945,5,0,531471,9,195,72,6,4,1658,1494,1237,62,131,1672,16383,1663,1650,1642650,800,2007,2202,526032,11952,8,382570,1496,39523,390,3957868467,3957967567,0,3957967576,3957968091,3372948340,17856290,0.0772,1651.6,0.28065757831325255,-0.04437453012048209,0.0772,24.33,75.8,,,,,,
2026-07-30T19:10:18.931995+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958067,908,256,2413,3120,4,0,531508,9,195,74,16,5,1657,1494,1213,61,133,1667,16383,1663,1652,1642408,800,1971,2175,525975,11953,8,382566,1496,39524,390,3957968497,3958067594,0,3958067608,3958068123,3371958546,17859283,0.0734,1651.6,0.23534983142307375,-0.10465531138626316,0.0734,24.48,76.1,,,,,,
2026-07-30T19:10:19.059794+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958167,916,255,2354,3050,4,0,531544,9,195,72,4,3,1658,1494,1236,61,133,1664,16383,1661,1647,1642909,800,1999,2209,525991,11954,8,382564,1496,39525,390,3958068530,3958167648,0,3958167658,3958168173,3374013075,17862268,0.0772,1651.6,0.29170936439685446,-0.05826665032625078,0.0772,24.58,76.2,,,,,,
2026-07-30T19:10:19.152687+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958267,913,251,2359,3048,6,0,531581,9,195,72,5,3,1658,1494,1243,62,137,1664,16383,1662,1651,1643148,800,2021,2085,526075,11952,8,382558,1496,39526,390,3958168579,3958267687,0,3958267697,3958268212,3374975220,17856292,0.0772,1651.6,0.08563831325301186,-0.021038891566265594,0.0772,24.58,76.2,,,,,,
2026-07-30T19:10:19.246552+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958367,929,253,2310,2992,2,0,531618,9,195,72,8,2,1658,1495,1196,62,137,1660,16383,1660,1651,1658517,808,1861,2077,526045,11956,8,382560,1496,39527,390,3958268618,3958368347,0,3958368421,3958368936,3404422283,17868244,0.0772,1651.6,0.07114541284710585,-0.2887696998996323,0.0772,24.7,76.5,,,,,,
2026-07-30T19:10:19.340664+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958467,927,255,2330,3019,3,0,531655,9,195,72,3,2,1658,1495,1199,64,134,1660,16383,1660,1650,1643300,800,1999,2079,526047,11957,8,382564,1496,39528,390,3958369346,3958468396,0,3958468470,3958468985,3375594938,17871233,0.0772,1651.6,0.07418824011039549,-0.05910250505979775,0.0772,24.7,76.5,,,,,,
2026-07-30T19:10:19.435185+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958567,927,253,2330,3014,1,0,531692,9,195,72,4,2,1657,1494,1201,61,133,1662,16383,1663,1649,1642194,800,1973,2079,525973,11955,8,382564,1496,39529,390,3958469395,3958568439,0,3958568513,3958569027,3371071762,17865255,0.0734,1651.6,0.07476772873274751,-0.10187205445420311,0.0734,24.64,76.3,,,,,,
2026-07-30T19:10:19.532125+00:00,S012,mounted,true,healthy,none,900,healthy_horizontal_no_load_0900rpm,3958668,925,255,2340,3031,4,0,531730,9,195,72,1,1,1658,1495,1174,61,133,1661,16383,1663,1650,1643434,800,1925,2151,526045,11956,8,382565,1496,39530,390,3958569434,3958668633,0,3958668712,3958669227,3376168810,17868244,0.0772,1651.6,0.1944496644362661,-0.18212818501170958,0.0772,24.67,76.4,,,,,,
