iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T13:17:30.131294+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,41800,1102,265,1956,2558,5,0,10597,9,0,,,,,,,,,,
2026-06-20T13:17:30.220370+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,41900,1102,267,1955,2562,6,0,10641,9,0,,,,,,,,,,
2026-06-20T13:17:30.313582+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42000,1101,266,1953,2558,3,0,10685,9,0,,,,,,,,,,
2026-06-20T13:17:30.406642+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42100,1102,261,1962,2556,4,0,10730,9,0,,,,,,,,,,
2026-06-20T13:17:30.499434+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42200,1102,268,1953,2561,2,0,10774,9,0,,,,,,,,,,
2026-06-20T13:17:30.592121+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42300,1103,263,1954,2552,1,0,10818,9,0,,,,,,,,,,
2026-06-20T13:17:30.687694+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42400,1102,263,1959,2557,4,0,10862,9,0,,,,,,,,,,
2026-06-20T13:17:30.829489+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42500,1102,263,1960,2557,2,0,10906,9,0,,,,,,,,,,
2026-06-20T13:17:30.922574+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42600,1102,261,1962,2556,1,0,10950,9,0,,,,,,,,,,
2026-06-20T13:17:31.016761+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42700,1102,268,1954,2562,4,0,10994,9,0,,,,,,,,,,
2026-06-20T13:17:31.111276+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42800,1102,264,1960,2560,2,0,11038,9,0,,,,,,,,,,
2026-06-20T13:17:31.204829+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,42900,1101,268,1950,2559,1,0,11082,9,0,,,,,,,,,,
2026-06-20T13:17:31.297781+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43000,1102,265,1954,2556,4,0,11126,9,0,,,,,,,,,,
2026-06-20T13:17:31.392136+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43100,1102,263,1960,2557,2,0,11170,9,0,,,,,,,,,,
2026-06-20T13:17:31.484838+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43200,1102,264,1956,2556,5,0,11215,9,0,,,,,,,,,,
2026-06-20T13:17:31.625084+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43300,1102,267,1954,2560,6,0,11259,9,0,,,,,,,,,,
2026-06-20T13:17:31.718632+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43400,1102,265,1958,2559,3,0,11303,9,0,,,,,,,,,,
2026-06-20T13:17:31.812707+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43500,1102,265,1952,2555,5,0,11347,9,0,,,,,,,,,,
2026-06-20T13:17:31.905715+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43600,1102,261,1961,2554,6,0,11391,9,0,,,,,,,,,,
2026-06-20T13:17:31.999688+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43700,1103,263,1960,2557,3,0,11435,9,0,,,,,,,,,,
2026-06-20T13:17:32.092792+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43800,1101,263,1962,2559,5,0,11479,9,0,,,,,,,,,,
2026-06-20T13:17:32.186450+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,43900,1102,268,1951,2560,6,0,11523,9,0,,,,,,,,,,
2026-06-20T13:17:32.327686+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44000,1101,266,1953,2558,3,0,11567,9,0,,,,,,,,,,
2026-06-20T13:17:32.419760+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44100,1101,266,1955,2560,5,0,11611,9,0,,,,,,,,,,
2026-06-20T13:17:32.514675+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44200,1103,266,1955,2558,6,0,11655,9,0,,,,,,,,,,
2026-06-20T13:17:32.608689+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44300,1102,263,1960,2557,1,0,11700,9,0,,,,,,,,,,
2026-06-20T13:17:32.702937+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44400,1102,267,1955,2561,4,0,11744,9,0,,,,,,,,,,
2026-06-20T13:17:32.796344+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44500,1102,264,1959,2559,2,0,11788,9,0,,,,,,,,,,
2026-06-20T13:17:32.889199+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44600,1102,264,1953,2553,1,0,11832,9,0,,,,,,,,,,
2026-06-20T13:17:32.983580+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44700,1102,268,1951,2559,4,0,11876,9,0,,,,,,,,,,
2026-06-20T13:17:33.122926+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44800,1102,267,1952,2559,2,0,11920,9,0,,,,,,,,,,
2026-06-20T13:17:33.216313+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,44900,1102,267,1955,2561,1,0,11964,9,0,,,,,,,,,,
2026-06-20T13:17:33.309598+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45000,1102,267,1954,2561,4,0,12008,9,0,,,,,,,,,,
2026-06-20T13:17:33.403783+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45100,1102,267,1951,2557,2,0,12052,9,0,,,,,,,,,,
2026-06-20T13:17:33.496341+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45200,1101,267,1955,2561,1,0,12096,9,0,,,,,,,,,,
2026-06-20T13:17:33.589726+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45300,1102,267,1954,2560,6,0,12141,9,0,,,,,,,,,,
2026-06-20T13:17:33.684720+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45400,1102,266,1954,2559,3,0,12185,9,0,,,,,,,,,,
2026-06-20T13:17:33.779610+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45500,1102,267,1955,2561,5,0,12229,9,0,,,,,,,,,,
2026-06-20T13:17:33.918577+00:00,S009,commissioning_unmounted,false,healthy,none,1100,healthy_horizontal_no_load_1100rpm,45600,1102,266,1948,2553,6,0,12273,9,0,,,,,,,,,,
