iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,accel_x_mg,accel_y_mg,accel_z_mg,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T20:44:48.781248+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543246,1326,272,1618,2131,1,3,439802,9,232,73,5,2,1644,1494,1222,57,124,1659,16383,1648,1637,1629572,800,1773,2063,521720,11954,8,382584,1496,25390,563,2543147587,2543246652,0,2543246725,2543247241,3319492810,17862270,59,109,1044,0.0796,1637.0,0.0483927065417431,-0.4349075042663544,0.0796,24.73,76.5,,,,,,
2026-07-30T20:44:48.874618+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543346,1307,270,1646,2163,2,3,439854,9,232,73,5,3,1644,1495,1216,57,124,1660,16383,1648,1639,1629496,800,1867,2069,521729,11956,8,382584,1496,25391,563,2543247667,2543346727,0,2543346801,2543347316,3319158156,17868246,49,117,1033,0.0796,1637.0,0.05781522348611556,-0.27877205787888926,0.0796,24.7,76.5,,,,,,
2026-07-30T20:44:48.970415+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543447,1300,271,1651,2172,6,3,439907,9,232,73,6,2,1644,1495,1206,56,116,1658,16383,1648,1641,1645921,808,1897,2061,521746,11959,8,382590,1496,25392,563,2543347742,2543447533,0,2543447543,2543448058,3352848569,17877211,41,126,1034,0.0796,1637.0,0.043623543189229785,-0.22957678727318376,0.0796,24.76,76.6,,,,,,
2026-07-30T20:44:49.062960+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543547,1299,270,1654,2174,5,3,439959,9,232,73,6,2,1644,1494,1222,60,128,1651,16383,1650,1636,1629925,800,1937,2217,521739,11955,8,382589,1496,25393,563,2543448485,2543547561,0,2543547571,2543548086,3320904997,17865257,56,123,1032,0.0796,1637.0,0.3047327294855706,-0.1618629242158094,0.0796,24.97,76.9,,,,,,
2026-07-30T20:44:49.156636+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543647,1299,269,1654,2173,3,3,440011,9,232,73,5,2,1644,1494,1206,60,128,1645,16383,1649,1637,1629254,800,1883,2121,521707,11955,8,382588,1496,25394,563,2543548513,2543647603,0,2543647613,2543648128,3318161234,17865255,48,123,1030,0.0796,1637.0,0.14475707678795446,-0.2518492288582186,0.0796,25.15,77.3,,,,,,
2026-07-30T20:44:49.251136+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543747,1299,271,1652,2174,6,3,440063,9,232,73,5,2,1644,1494,1225,61,139,1645,16383,1650,1639,1630008,800,1985,2225,521736,11955,8,382587,1496,25395,563,2543648555,2543747642,0,2543747652,2543748167,3321253052,17865257,49,148,1018,0.0796,1637.0,0.31806403387703863,-0.08187509786700131,0.0796,25.15,77.3,,,,,,
2026-07-30T20:44:49.344570+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543847,1307,270,1641,2158,5,3,440115,9,232,73,4,2,1644,1494,1212,59,134,1642,16383,1648,1640,1629939,800,2006,2061,521718,11955,8,382586,1496,25396,563,2543748594,2543847687,0,2543847696,2543848211,3320913337,17865257,63,137,1029,0.0796,1637.0,0.04477229385194459,-0.04688042383939761,0.0796,25.24,77.4,,,,,,
2026-07-30T20:44:49.486277+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2543947,1321,270,1624,2136,5,3,440169,9,232,73,4,2,1644,1495,1195,59,134,1634,16383,1648,1640,1646623,808,1997,2121,521754,11957,8,382588,1496,25397,563,2543848638,2543948394,0,2543948473,2543948988,3355700999,17871233,66,129,1031,0.0796,1637.0,0.14416588132474661,-0.06243477368905248,0.0796,25.49,77.9,,,,,,
2026-07-30T20:44:49.579704+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2544047,1326,270,1617,2126,1,3,440222,9,232,73,4,2,1644,1494,1221,60,130,1642,16383,1647,1637,1629023,800,1979,2071,521659,11955,8,382587,1496,25398,563,2543949415,2544048511,0,2544048590,2544049105,3317195491,17865257,53,130,1022,0.0796,1637.0,0.06143642434127994,-0.09187357616060243,0.0796,25.24,77.4,,,,,,
2026-07-30T20:44:49.673532+00:00,S036,mounted,true,loose_mount,mild,1300,loose_mount-mild_horizontal_no_load_1300rpm,2544148,1334,271,1610,2118,3,3,440275,9,232,73,5,2,1644,1495,1201,60,130,1642,16383,1648,1639,1629787,800,1929,2117,521732,11957,8,382589,1496,25399,563,2544049532,2544148582,0,2544148656,2544149171,3320314847,17871233,52,123,1034,0.0796,1637.0,0.1375013440662367,-0.1757319070837169,0.0796,25.24,77.4,,,,,,
