iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T18:54:32.807460+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014076,536,274,4032,5312,3,0,281875,9,133,75,18,4,1656,1494,1226,62,124,1684,16383,1661,1649,1641188,800,1915,2081,525320,11955,8,382520,1496,30098,216,3013978409,3014077519,0,3014077528,3014078043,3366956240,17865257,0.072,1651.0,0.07810055483061484,-0.19852401129234654,0.072,23.97,75.1,,,,,,
2026-07-30T18:54:32.917554+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014177,531,257,4058,5269,4,0,281896,9,133,72,3,2,1656,1494,1206,63,127,1685,16383,1659,1649,1640746,800,1901,2083,525316,11950,8,382513,1496,30099,216,3014078450,3014177574,0,3014177583,3014178098,3365141338,17850318,0.072,1651.0,0.08288574008368199,-0.22052833322175758,0.072,23.94,75.1,,,,,,
2026-07-30T18:54:33.010820+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014277,529,280,4070,5392,3,0,281917,9,133,73,12,4,1656,1494,1213,62,133,1685,16383,1659,1649,1657208,808,1947,2071,525316,11951,8,382508,1496,30100,216,3014178504,3014278361,0,3014278435,3014278950,3398994524,17853301,0.072,1651.0,0.06259152146263913,-0.14411285741778945,0.072,23.94,75.1,,,,,,
2026-07-30T18:54:33.103396+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014377,515,257,4175,5422,4,0,281938,9,133,72,12,2,1656,1494,1209,62,133,1698,16383,1661,1649,1640661,800,1977,2157,525295,11954,8,382509,1496,30101,216,3014279357,3014378405,0,3014378479,3014378994,3364783691,17862268,0.072,1651.0,0.20504863694160935,-0.09493080424962352,0.072,23.55,74.4,,,,,,
2026-07-30T18:54:33.195770+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014477,516,256,4182,5425,3,0,281959,9,133,73,5,2,1656,1494,1229,61,132,1686,16383,1659,1650,1641145,800,2005,2081,525339,11953,8,382509,1496,30102,216,3014379401,3014478454,0,3014478528,3014479043,3366744735,17859279,0.072,1651.0,0.07868079503053593,-0.04798778758470679,0.072,23.91,75.0,,,,,,
2026-07-30T18:54:33.324057+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014577,516,256,4182,5425,5,0,281979,9,133,73,5,2,1656,1494,1196,61,132,1683,16383,1658,1648,1640696,800,2023,2085,525307,11955,8,382512,1496,30103,216,3014479449,3014578489,0,3014578563,3014579078,3364904460,17865257,0.072,1651.0,0.08476620702634818,-0.018551402007528583,0.072,24.0,75.2,,,,,,
2026-07-30T18:54:33.431160+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014678,517,245,4194,5378,2,0,282000,9,133,72,6,2,1656,1494,1227,66,134,1680,16383,1660,1651,1641340,800,2023,2237,525322,11954,8,382513,1496,30104,216,3014579484,3014678530,0,3014678604,3014679119,3367581376,17862268,0.072,1651.0,0.3383728330266016,-0.01826939150075324,0.072,24.09,75.4,,,,,,
2026-07-30T18:54:33.527365+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014778,516,246,4201,5395,5,0,282021,9,133,72,6,2,1656,1494,1211,65,134,1679,16383,1660,1649,1641105,800,1855,2291,525293,11955,8,382515,1496,30105,216,3014679525,3014778617,0,3014778691,3014779206,3366717459,17865255,0.072,1651.0,0.42804729510665007,-0.29850879422835686,0.072,24.12,75.4,,,,,,
2026-07-30T18:54:33.619366+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014878,516,249,4191,5396,6,0,282041,9,133,72,2,1,1656,1494,1224,65,134,1679,16383,1659,1648,1640540,800,1841,2094,525301,11952,8,382512,1496,30106,216,3014779612,3014878652,0,3014878726,3014879241,3364309512,17856290,0.072,1651.0,0.10063979518072275,-0.3210685301204821,0.072,24.12,75.4,,,,,,
2026-07-30T18:54:33.713315+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3014978,516,255,4172,5409,1,0,282062,9,133,72,5,3,1656,1494,1207,65,130,1686,16383,1660,1647,1641107,800,2029,2083,525312,11952,8,382509,1496,30107,216,3014879651,3014978703,0,3014978777,3014979292,3366589433,17856290,0.072,1651.0,0.08230465060240943,-0.007704240963855469,0.072,23.91,75.0,,,,,,
2026-07-30T18:54:33.805329+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015078,509,285,4236,5636,4,0,282082,9,133,76,23,4,1656,1494,1234,62,124,1678,16383,1659,1648,1656813,808,2009,2078,525278,11954,8,382510,1496,30108,216,3014979698,3015079352,0,3015079361,3015079876,3397370833,17862268,0.072,1651.0,0.07339099330767906,-0.041601125815626805,0.072,24.15,75.5,,,,,,
2026-07-30T18:54:33.933878+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015178,503,248,4327,5562,3,0,282103,9,133,72,1,0,1656,1495,1229,62,124,1678,16383,1659,1649,1641300,800,1963,2234,525343,11957,8,382517,1496,30109,216,3015080287,3015179375,0,3015179389,3015179904,3367434036,17871233,0.072,1651.0,0.3324390588776449,-0.11908334038638468,0.072,24.15,75.5,,,,,,
2026-07-30T18:54:34.039767+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015278,503,248,4327,5562,5,0,282123,9,133,72,1,0,1656,1494,1263,63,126,1682,16383,1660,1650,1640721,800,1899,2179,525290,11954,8,382517,1496,30110,216,3015180308,3015279414,0,3015279428,3015279943,3365064411,17862270,0.072,1651.0,0.2417127908649821,-0.22492189543249141,0.072,24.03,75.3,,,,,,
2026-07-30T18:54:34.131871+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015378,497,314,4311,5893,4,0,282142,9,133,77,22,8,1655,1494,1222,63,126,1686,16383,1659,1648,1640136,800,1861,2079,525257,11954,8,382517,1496,30111,216,3015280347,3015379446,0,3015379460,3015379975,3362646260,17862268,0.0682,1651.0,0.07505754575874146,-0.28825088857286296,0.0682,23.91,75.0,,,,,,
2026-07-30T18:54:34.226524+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015478,475,254,4543,5883,6,0,282161,9,133,73,7,0,1656,1494,1251,62,128,1691,16383,1660,1649,1640578,800,1923,2081,525296,11952,8,382514,1496,30112,216,3015380383,3015479481,0,3015479495,3015480010,3364439982,17856292,0.072,1651.0,0.07897098795180701,-0.1843883614457833,0.072,23.76,74.8,,,,,,
2026-07-30T18:54:34.321066+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015578,480,262,4516,5881,3,0,282181,9,133,73,9,7,1656,1495,1246,63,127,1678,16383,1660,1646,1640952,800,2017,2091,525322,11957,8,382520,1496,30113,216,3015480414,3015579521,0,3015579535,3015580050,3365957430,17871235,0.072,1651.0,0.09418185188592432,-0.029112087396504283,0.072,24.15,75.5,,,,,,
2026-07-30T18:54:34.414728+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015679,519,240,4213,5372,5,0,282201,9,133,72,7,2,1656,1495,1232,63,127,1682,16383,1670,1647,1640900,800,1936,2190,525306,11958,8,382528,1496,30114,216,3015580456,3015679577,0,3015679587,3015680102,3365795386,17874222,0.072,1651.0,0.25882401154039103,-0.1643387139989967,0.072,24.03,75.3,,,,,,
2026-07-30T18:54:34.506834+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015779,516,254,4182,5411,2,0,282222,9,133,72,6,3,1655,1494,1226,64,125,1681,16383,1660,1648,1640882,800,2025,2075,525252,11953,8,382526,1496,30115,216,3015680509,3015779628,0,3015779638,3015780153,3365669020,17859283,0.0682,1651.0,0.06868064377143801,-0.014653950054379639,0.0682,24.06,75.3,,,,,,
2026-07-30T18:54:34.647683+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015879,516,254,4182,5411,1,0,282242,9,133,72,6,3,1655,1494,1239,62,120,1680,16383,1659,1648,1640726,800,1871,2182,525260,11950,8,382519,1496,30116,216,3015780559,3015879689,0,3015879699,3015880214,3365077298,17850320,0.0682,1651.0,0.2479296590794977,-0.2705416420083684,0.0682,24.09,75.4,,,,,,
2026-07-30T18:54:34.741797+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3015979,504,244,4303,5513,4,0,282262,9,133,73,8,4,1656,1494,1230,62,120,1679,16383,1660,1649,1640987,800,2003,2075,525284,11955,8,382521,1496,30117,216,3015880620,3015979735,0,3015979745,3015980260,3366100525,17865255,0.072,1651.0,0.06810207653701328,-0.051879662986198394,0.072,24.12,75.4,,,,,,
2026-07-30T18:54:34.836324+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016079,502,257,4284,5565,3,0,282283,9,133,72,7,2,1656,1494,1251,62,125,1678,16383,1659,1649,1656886,808,2001,2174,525285,11952,8,382518,1496,30118,216,3015980666,3016080376,0,3016080450,3016080965,3397681654,17856292,0.072,1651.0,0.2339863012048191,-0.05437551807228935,0.072,24.15,75.5,,,,,,
2026-07-30T18:54:34.929023+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016179,514,266,4163,5455,5,0,282303,9,133,73,19,1,1656,1494,1218,62,125,1686,16383,1660,1648,1641505,800,1991,2077,525327,11955,8,382520,1496,30119,216,3016081371,3016180423,0,3016180497,3016181012,3368224977,17865255,0.072,1651.0,0.07143490263488061,-0.07187661957340064,0.072,23.91,75.0,,,,,,
2026-07-30T18:54:35.022704+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016280,517,249,4181,5386,2,0,282324,9,133,72,9,2,1656,1494,1247,63,125,1685,16383,1659,1650,1641161,800,2015,2247,525311,11954,8,382520,1496,30120,216,3016181419,3016280528,0,3016280602,3016281117,3366875425,17862268,0.072,1651.0,0.35503835753722557,-0.03160181110925242,0.072,23.94,75.1,,,,,,
2026-07-30T18:54:35.117457+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016380,516,261,4158,5423,5,0,282345,9,133,72,11,2,1656,1494,1235,62,120,1681,16383,1660,1648,1641176,800,1957,2075,525311,11955,8,382522,1496,30121,216,3016281523,3016380573,0,3016380647,3016381162,3366884768,17865257,0.072,1651.0,0.06810207653701328,-0.12853466323713958,0.072,24.06,75.3,,,,,,
2026-07-30T18:54:35.212900+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016480,517,251,4183,5399,2,0,282366,9,133,72,4,2,1656,1495,1238,62,120,1677,16383,1660,1648,1641259,800,1983,2075,525331,11958,8,382530,1496,30122,216,3016381570,3016480626,0,3016480704,3016481219,3367219541,17874222,0.072,1651.0,0.06723458855995945,-0.08603694982438537,0.072,24.18,75.5,,,,,,
2026-07-30T18:54:35.306941+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016580,517,251,4183,5399,1,0,282386,9,133,72,4,2,1656,1494,1230,62,126,1678,16383,1660,1648,1640888,800,1914,2153,525315,11951,8,382524,1496,30123,216,3016481625,3016580678,0,3016580752,3016581267,3365719980,17853305,0.072,1651.0,0.19928312685130933,-0.19912289373274206,0.072,24.15,75.5,,,,,,
2026-07-30T18:54:35.448126+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016680,516,250,4189,5400,6,0,282407,9,133,72,7,3,1656,1495,1232,63,135,1681,16383,1661,1651,1641596,800,2023,2115,525355,11957,8,382530,1496,30124,216,3016581673,3016680722,0,3016680796,3016681311,3368599130,17871233,0.072,1651.0,0.13416907543698242,-0.019115281508739645,0.072,24.06,75.3,,,,,,
2026-07-30T18:54:35.542079+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016780,516,248,4195,5398,1,0,282428,9,133,72,5,2,1656,1494,1224,63,135,1686,16383,1660,1650,1657493,808,2017,2137,525313,11952,8,382526,1496,30125,216,3016681717,3016781380,0,3016781390,3016781905,3400156211,17856294,0.072,1651.0,0.17231354216867434,-0.027706216867470435,0.072,23.91,75.0,,,,,,
2026-07-30T18:54:35.635798+00:00,S005,mounted,true,healthy,none,500,healthy_horizontal_no_load_0500rpm,3016880,516,255,4186,5425,4,0,282448,9,133,72,7,1,1656,1495,1225,63,129,1682,16383,1659,1647,1641182,800,2023,2231,525301,11958,8,382534,1496,30126,216,3016782311,3016881461,0,3016881471,3016881986,3366936252,17874222,0.072,1651.0,0.3271298058203711,-0.01939715052684443,0.072,24.03,75.3,,,,,,
