iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T19:28:53.058970+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,774633,1434,287,1481,1981,2,0,1016874,9,241,73,7,1,1659,1495,1218,67,144,1634,16383,1663,1653,1661487,808,2025,2089,526597,11956,8,382568,1496,50621,649,774534419,774634081,0,774634091,774634606,3416556481,17868244,0.0834,1651.0,0.09114069688859106,-0.015500817999331229,0.0834,25.49,77.9,,,,,,
2026-07-30T19:28:53.166260+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,774733,1506,279,1412,1875,2,0,1016934,9,241,74,2,2,1660,1494,1222,67,140,1633,16383,1663,1651,1645600,800,2025,2091,526637,11955,8,382568,1496,50622,649,774635012,774734129,0,774734139,774734654,3385050482,17865257,0.0872,1651.0,0.09476468531994975,-0.015218575909661247,0.0872,25.52,77.9,,,,,,
2026-07-30T19:28:53.261456+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,774833,1523,277,1399,1854,3,0,1016995,9,241,73,0,2,1660,1495,1243,67,140,1637,16383,1663,1651,1645189,800,2027,2093,526639,11956,8,382569,1496,50623,649,774735060,774834320,0,774834329,774834844,3383362527,17868244,0.0872,1651.0,0.09780579156908642,-0.012168270659083547,0.0872,25.4,77.7,,,,,,
2026-07-30T19:28:53.354722+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,774933,1540,278,1384,1835,1,0,1017056,9,241,73,0,2,1660,1494,1228,66,143,1639,16383,1665,1655,1645605,800,2015,2093,526676,11954,8,382567,1496,50624,649,774835248,774934366,0,774934375,774934890,3385072341,17862268,0.0872,1651.0,0.09838928007361547,-0.03160181110925242,0.0872,25.33,77.6,,,,,,
2026-07-30T19:28:53.446890+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,775033,1544,276,1382,1830,4,0,1017118,9,241,73,0,2,1660,1494,1216,60,128,1635,16383,1663,1651,1645325,800,2021,2123,526653,11953,8,382563,1496,50625,649,774935290,775034378,0,775034388,775034902,3383927347,17859281,0.0872,1651.0,0.14868185384422317,-0.02132071756044507,0.0872,25.46,77.8,,,,,,
2026-07-30T19:28:53.541449+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,775133,1539,275,1392,1839,2,0,1017180,9,241,73,3,3,1659,1495,1222,60,128,1635,16383,1664,1651,1644954,800,1875,2125,526612,11958,8,382568,1496,50626,649,775035303,775134447,0,775134457,775134972,3382432688,17874222,0.0834,1651.0,0.1505343376818864,-0.26596440792774745,0.0834,25.46,77.8,,,,,,
2026-07-30T19:28:53.634828+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,775234,1506,277,1420,1880,3,0,1017241,9,241,74,3,3,1659,1494,1246,62,140,1639,16383,1663,1653,1660979,808,2025,2077,526535,11951,8,382560,1496,50627,649,775135378,775235217,0,775235296,775235811,3414475215,17853305,0.0834,1651.0,0.07259334624717573,-0.014089135218810167,0.0834,25.33,77.6,,,,,,
2026-07-30T19:28:53.761824+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,775335,1484,271,1443,1900,3,0,1017301,9,241,73,1,2,1659,1495,1243,60,128,1637,16383,1664,1650,1661228,808,2001,2083,526573,11958,8,382566,1496,50628,649,775236214,775336058,0,775336072,775336587,3415504334,17874222,0.0834,1651.0,0.08056254841946808,-0.05604904014049206,0.0834,25.4,77.7,,,,,,
2026-07-30T19:28:53.823454+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,775435,1497,279,1422,1888,3,0,1017361,9,241,74,2,2,1659,1495,1217,60,128,1642,16383,1665,1655,1645019,800,1969,2091,526606,11957,8,382569,1496,50629,649,775336990,775436081,0,775436095,775436610,3382667379,17871233,0.0834,1651.0,0.09418185188592432,-0.10908653449862005,0.0834,25.24,77.4,,,,,,
2026-07-30T19:28:53.968091+00:00,S020,mounted,true,healthy,none,1500,healthy_horizontal_no_load_1500rpm,775535,1523,276,1401,1855,1,0,1017422,9,241,73,0,2,1659,1495,1238,61,128,1638,16383,1663,1655,1644998,800,1835,2157,526602,11956,8,382570,1496,50630,649,775437013,775536272,0,775536286,775536801,3382637206,17868244,0.0834,1651.0,0.2044473064570087,-0.3320928153228504,0.0834,25.36,77.7,,,,,,
