iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,i_dc_mv,adc_vref_raw,adc_pc0_mv,accel_rms_mg,accel_pk_mg,temp_mv,sensor_status,i_dc_peak_mv,i_dc_min_mv,i_adc_raw_sum,i_adc_raw_count,i_adc_raw_min,i_adc_raw_max,i_adc_ema_q8,vref_adc_raw_sum,vref_adc_raw_count,vref_adc_ema_q8,vref_factory_cal_raw,frame_seq,pwm_ticks,i_adc_window_start_us,i_adc_window_end_us,i_adc_fail_count,vref_window_start_us,vref_window_end_us,i_adc_raw_sumsq,vref_adc_raw_sumsq,i_dc_a,i_dc_zero_mv,i_dc_peak_a,i_dc_min_a,i_dc_a_signed,temp_motor_c,temp_motor_f,temp_ambient_c,i_u_a,i_v_a,i_w_a,modbus_rpm,modbus_fault
2026-07-30T18:59:00.501610+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281145,696,257,3090,4015,2,0,333070,9,143,72,9,3,1656,1494,1237,62,128,1684,16383,1660,1650,1641910,800,1869,2083,525589,11955,8,382544,1496,32765,303,3281047373,3281146383,0,3281146457,3281146972,3369918732,17865255,0.0696,1651.6,0.08143338092848174,-0.2751790115432877,0.0696,23.97,75.1,,,,,,
2026-07-30T18:59:00.595847+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281245,694,245,3114,3997,4,0,333098,9,143,72,13,3,1656,1494,1219,61,126,1679,16383,1662,1650,1642121,800,2017,2075,525601,11950,8,382535,1496,32766,303,3281147378,3281246448,0,3281246522,3281247037,3370753255,17850316,0.0696,1651.6,0.06954885774058583,-0.02714353924686197,0.0696,24.12,75.4,,,,,,
2026-07-30T18:59:00.689681+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281345,695,257,3090,4015,1,0,333126,9,143,72,13,3,1656,1495,1214,61,126,1668,16383,1660,1650,1641816,800,2021,2083,525591,11956,8,382538,1496,32767,303,3281247444,3281346492,0,3281346566,3281347081,3369498690,17868244,0.0696,1651.6,0.08114305486784845,-0.022165912679826594,0.0696,24.45,76.0,,,,,,
2026-07-30T18:59:00.781732+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281446,695,250,3097,3996,2,0,333154,9,143,72,15,2,1656,1494,1228,61,117,1674,16383,1661,1650,1641498,800,1951,2085,525557,11952,8,382534,1496,32768,303,3281347488,3281446545,0,3281446624,3281447139,3368217408,17856294,0.0696,1651.6,0.08563831325301186,-0.13771708433734942,0.0696,24.27,75.7,,,,,,
2026-07-30T18:59:00.876553+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281546,696,256,3085,4006,4,0,333182,9,143,73,15,3,1656,1495,1229,62,120,1672,16383,1660,1651,1642139,800,2021,2188,525582,11956,8,382537,1496,32769,303,3281447546,3281546614,0,3281546688,3281547203,3370848619,17868244,0.0696,1651.6,0.2561017902308462,-0.022165912679826594,0.0696,24.33,75.8,,,,,,
2026-07-30T18:59:00.970978+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281646,735,243,2944,3773,4,0,333212,9,143,72,9,2,1656,1495,1198,62,120,1673,16383,1661,1651,1642097,800,2011,2075,525587,11956,8,382540,1496,32770,303,3281547613,3281646684,0,3281646758,3281647273,3370659825,17868244,0.0696,1651.6,0.06781286550685817,-0.03882864938106412,0.0696,24.3,75.7,,,,,,
2026-07-30T18:59:01.112837+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281746,737,245,2930,3763,4,0,333242,9,143,72,12,3,1656,1494,1226,64,126,1681,16383,1661,1647,1658158,808,1927,2089,525554,11952,8,382536,1496,32771,303,3281647680,3281747333,0,3281747351,3281747866,3402919578,17856292,0.0696,1651.6,0.0923056385542167,-0.17772103614457846,0.0696,24.06,75.3,,,,,,
2026-07-30T18:59:01.208095+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281846,736,246,2934,3771,5,0,333271,9,143,72,13,2,1656,1495,1221,59,122,1700,16383,1660,1650,1641848,800,2023,2078,525571,11959,8,382545,1496,32772,303,3281748273,3281847388,0,3281847398,3281847913,3369630810,17877211,0.0696,1651.6,0.07194308963960161,-0.019678972405719808,0.0696,23.49,74.3,,,,,,
2026-07-30T18:59:01.303923+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3281946,737,242,2935,3757,1,0,333300,9,143,72,12,3,1656,1494,1225,59,122,1687,16383,1661,1651,1642040,800,1969,2187,525608,11954,8,382544,1496,32773,303,3281848320,3281947426,0,3281947436,3281947950,3370449506,17862268,0.0696,1651.6,0.2550452104734813,-0.1082632238581227,0.0696,23.88,75.0,,,,,,
2026-07-30T18:59:01.397207+00:00,S007,mounted,true,healthy,none,700,healthy_horizontal_no_load_0700rpm,3282047,730,241,2937,3765,1,0,333330,9,143,74,27,4,1656,1494,1201,61,125,1682,16383,1660,1648,1641642,800,2011,2082,525565,11955,8,382545,1496,32774,303,3281948357,3282047642,0,3282047652,3282048167,3368785056,17865259,0.0696,1651.6,0.07976696787954829,-0.03854835859473038,0.0696,24.03,75.3,,,,,,
